map_id,map_user_id,map_topic_id,map_folder_id,map_read_time,map_user_active,map_user_banned,map_has_unread,map_is_system,map_is_starter,map_left_time,map_ignore_notification,map_last_topic_reply
3733,6218,1857,myconvo,1378668711,1,0,0,0,1,0,0,1378656036
3734,6155,1858,myconvo,1440632831,1,0,0,0,0,0,0,1377628583
3736,158,1859,myconvo,1416347013,1,0,0,0,0,0,0,1378126069
3737,6217,1859,myconvo,1378150789,1,0,0,0,1,0,0,1378126069
3738,288,1860,myconvo,1377705311,1,0,0,0,0,0,0,1377705188
3739,283,1860,myconvo,1455979523,1,0,0,0,1,0,0,1377705188
3740,1066,1861,myconvo,1377960956,1,0,0,0,0,0,0,1377960955
3741,28,1861,myconvo,1399771943,1,0,0,0,1,0,0,1377960955
3742,2220,1862,myconvo,1379232272,1,0,0,0,0,0,0,1379226038
3743,3143,1862,myconvo,1386719526,0,0,0,0,1,0,0,1379226038
3744,288,1863,myconvo,1377814581,1,0,0,0,0,0,0,1377814578
3745,274,1863,myconvo,1420394453,1,0,0,0,1,0,0,1377814578
3747,361,1864,myconvo,1391800858,1,0,0,0,1,0,0,1377847317
3750,6115,1866,myconvo,1380209590,1,0,0,0,0,0,0,1380209589
3751,353,1866,myconvo,1380216117,1,0,0,0,1,0,0,1380209589
3753,353,1867,myconvo,1385395375,1,0,0,0,1,0,0,1385395373
3754,6149,1868,myconvo,1409855933,1,0,0,0,0,0,0,1377886142
3755,1066,1868,myconvo,1377889239,1,0,0,0,1,0,0,1377886142
3756,6112,1869,myconvo,1393691235,1,0,0,0,0,0,0,1378143060
3757,2306,1869,myconvo,1403212561,0,0,0,0,1,0,0,1378143060
3758,505,1870,myconvo,1455561213,1,0,0,0,0,0,0,1378165174
3759,6117,1870,myconvo,1378212064,1,0,0,0,1,0,0,1378165174
3760,2288,1871,myconvo,1378274795,1,0,0,0,0,0,0,1378265425
3761,3,1871,myconvo,1378265426,1,0,0,0,1,0,0,1378265425
3762,49,1872,myconvo,1378317251,1,0,0,0,0,0,0,1378252677
3763,3143,1872,myconvo,1378344546,0,0,0,0,1,0,0,1378252677
3764,35,1873,myconvo,1378579584,0,0,0,0,0,0,0,1378579583
3765,16,1873,myconvo,1378581434,1,0,0,0,1,0,0,1378579583
3766,4873,1874,myconvo,1439965433,1,0,0,0,0,0,0,1378850129
3767,3491,1874,myconvo,1403242882,0,0,0,0,1,0,0,1378850129
3768,1986,1875,myconvo,1379151124,1,0,0,0,0,0,0,1379136778
3769,3143,1875,myconvo,1386499121,0,0,0,0,1,0,0,1379136778
3770,1,1876,myconvo,1397156457,0,0,0,0,0,0,0,1378841161
3771,6240,1876,myconvo,1378851271,1,0,0,0,1,0,0,1378841161
3772,132,1877,myconvo,1378981504,0,0,0,0,0,0,0,1378854075
3773,6240,1877,myconvo,1378859222,1,0,0,0,1,0,0,1378854075
3774,49,1878,myconvo,1382502219,1,0,0,0,0,0,0,1378859486
3775,6240,1878,myconvo,1378903038,1,0,0,0,1,0,0,1378859486
3778,4873,1880,myconvo,1439965441,1,0,0,0,0,0,0,1379349671
3779,3491,1880,myconvo,1403242897,0,0,0,0,1,0,0,1379349671
3780,7,1881,myconvo,1379102068,0,0,0,0,0,0,0,1379102067
3781,6168,1881,myconvo,1379102257,1,0,0,0,1,0,0,1379102067
3782,4,1882,myconvo,1379231875,1,0,0,0,0,0,0,1379231874
3784,6243,1883,myconvo,1379435247,1,0,0,0,0,0,0,1379435245
3785,5343,1883,myconvo,1386940657,1,0,0,0,1,0,0,1379435245
3786,134,1884,myconvo,0,1,0,1,0,0,0,0,1379444290
3787,6249,1884,myconvo,1379444290,0,0,0,0,1,0,0,1379444290
3788,49,1885,myconvo,1380408551,1,0,0,0,0,0,0,1379548018
3789,3143,1885,myconvo,1379981952,0,0,0,0,1,0,0,1379548018
3792,958,1887,myconvo,1438118217,1,0,0,0,0,0,0,1380499079
3793,2075,1887,myconvo,1380502529,0,0,0,0,1,0,0,1380499079
3796,323,1889,myconvo,1379905607,1,0,0,0,0,0,0,1379901376
3797,4873,1889,myconvo,1437690065,1,0,0,0,1,0,0,1379901376
3798,323,1890,myconvo,1379905582,1,0,0,0,0,0,0,1379905580
3799,821,1890,myconvo,1379906168,1,0,0,0,1,0,0,1379905580
3800,16,1891,myconvo,1379951802,1,0,0,0,0,0,0,1379949115
3802,3721,1892,myconvo,1380152794,1,0,0,0,0,0,0,1380143531
3803,6198,1892,myconvo,1380143532,1,0,0,0,1,0,0,1380143531
3804,6113,1893,myconvo,1380148814,0,0,0,0,0,0,0,1380147151
3805,2,1893,myconvo,1380187409,1,0,0,0,1,0,0,1380147151
3806,7,1894,myconvo,1380870781,0,0,0,0,0,0,0,1380862554
3807,168,1894,myconvo,1402357438,1,0,0,0,1,0,0,1380862554
3808,7,1895,myconvo,1387601198,0,0,0,0,0,0,0,1380823028
3809,288,1895,myconvo,1380823427,1,0,0,0,1,0,0,1380823028
3810,1080,1896,myconvo,0,1,0,1,0,0,0,0,1380156408
3811,6168,1896,myconvo,1380156408,1,0,0,0,1,0,0,1380156408
3812,16,1897,myconvo,1380198856,1,0,0,0,0,0,0,1380192117
3813,353,1897,myconvo,1380192117,1,0,0,0,1,0,0,1380192117
3814,6168,1898,myconvo,1380216359,1,0,0,0,0,0,0,1380215654
3815,132,1898,myconvo,1380215654,0,0,0,0,1,0,0,1380215654
3818,6258,1900,myconvo,1380422205,1,0,0,0,0,0,0,1380236787
3819,6144,1900,myconvo,1382360203,1,0,0,0,1,0,0,1380236787
3820,130,1901,myconvo,1381706344,1,0,0,0,0,0,0,1380339633
3821,3143,1901,myconvo,1386498884,0,0,0,0,1,0,0,1380339633
3822,6264,1902,myconvo,1380548828,0,0,0,0,0,0,0,1380543493
3823,353,1902,myconvo,1380543495,1,0,0,0,1,0,0,1380543493
3824,91,1903,myconvo,1380653289,1,0,0,0,0,0,0,1380597973
3825,204,1903,myconvo,1380684337,1,0,0,0,1,0,0,1380597973
3826,333,1904,myconvo,1380579089,1,0,0,0,0,0,0,1380579088
3827,281,1904,myconvo,1380580793,0,0,0,0,1,0,0,1380579088
3828,49,1905,myconvo,1382915503,1,0,0,0,0,0,0,1382915071
3829,6266,1905,myconvo,1382923992,1,0,0,0,1,0,0,1382915071
3830,2392,1906,myconvo,1380596965,1,0,0,0,0,0,0,1380596916
3831,6266,1906,myconvo,1384746532,1,0,0,0,1,0,0,1380596916
3832,56,1907,myconvo,1434737141,1,0,0,0,0,0,0,1380827153
3833,6266,1907,myconvo,1380829271,1,0,0,0,1,0,0,1380827153
3834,2037,1908,myconvo,1393794808,1,0,0,0,0,0,0,1393791170
3835,6266,1908,myconvo,1393791172,1,0,0,0,1,0,0,1393791170
3836,274,1909,myconvo,1380806092,1,0,0,0,0,0,0,1380806091
3837,3,1909,myconvo,1382635047,1,0,0,0,1,0,0,1380806091
3838,91,1910,myconvo,1381060628,1,0,0,0,0,0,0,1381058453
3839,35,1910,myconvo,1382693533,0,0,0,0,1,0,0,1381058453
3842,6120,1912,myconvo,1380844876,1,0,0,0,0,0,0,1380844875
3843,3,1912,myconvo,1380848694,1,0,0,0,1,0,0,1380844875
3844,54,1913,myconvo,1380853246,1,0,0,0,0,0,0,1380853245
3845,168,1913,myconvo,1380998507,1,0,0,0,1,0,0,1380853245
3846,821,1914,myconvo,1380947011,1,0,0,0,0,0,0,1380947010
3847,6115,1914,myconvo,1380989628,1,0,0,0,1,0,0,1380947010
3848,1014,1915,myconvo,0,1,0,1,0,0,0,0,1380889953
3849,6272,1915,myconvo,1380889953,1,0,0,0,1,0,0,1380889953
3850,505,1916,myconvo,1455561186,1,0,0,0,0,0,0,1387335556
3851,6272,1916,myconvo,1380890703,1,0,1,0,1,0,0,1387335556
3854,111,1918,myconvo,0,1,0,1,0,0,0,0,1380962347
3855,2209,1918,myconvo,1380962347,0,0,0,0,1,0,0,1380962347
3864,49,1923,myconvo,1381011829,1,0,0,0,0,0,0,1381010070
3865,6254,1923,myconvo,1393393709,1,0,0,0,1,0,0,1381010070
3866,2820,1924,myconvo,1415618512,1,0,0,0,0,0,0,1381117303
3867,288,1924,myconvo,1381168528,1,0,0,0,1,0,0,1381117303
3868,35,1925,myconvo,1381034436,0,0,0,0,0,0,0,1381034435
3869,6168,1925,myconvo,1381035606,1,0,0,0,1,0,0,1381034435
3870,6106,1926,myconvo,1381171424,1,0,0,0,0,0,0,1381169659
3871,3,1926,myconvo,1381169661,1,0,0,0,1,0,0,1381169659
3872,821,1927,myconvo,1381601090,1,0,0,0,0,0,0,1381601089
3873,158,1927,myconvo,1416346978,1,0,0,0,1,0,0,1381601089
3874,6231,1928,myconvo,1383015366,1,0,0,0,0,0,0,1382632836
3875,158,1928,myconvo,1416346605,1,0,0,0,1,0,0,1382632836
3876,25,1929,myconvo,1400541156,1,0,0,0,0,0,0,1400541024
3877,2306,1929,myconvo,1414015125,1,0,0,0,1,0,0,1400541024
3878,6279,1930,myconvo,0,1,0,1,0,0,0,0,1381363909
3879,49,1930,myconvo,1388105170,1,0,0,0,1,0,0,1381363909
3881,6117,1931,myconvo,1381416878,1,0,0,0,1,0,0,1381416778
3884,991,1933,myconvo,1381623525,1,0,0,0,0,0,0,1381623524
3885,6113,1933,myconvo,1394136266,0,0,0,0,1,0,0,1381623524
3886,132,1934,myconvo,1399430409,0,0,0,0,0,0,0,1381949352
3887,6122,1934,myconvo,1395282052,1,0,0,0,1,0,0,1381949352
3888,16,1935,myconvo,1389737160,1,0,0,0,0,0,0,1388689047
3889,2306,1935,myconvo,1423779523,1,0,0,0,1,0,0,1388689047
3890,6117,1936,myconvo,1382028115,1,0,0,0,0,0,0,1382027607
3891,6235,1936,myconvo,1415581695,1,0,0,0,1,0,0,1382027607
3892,6288,1937,myconvo,1382225487,1,0,0,0,0,0,0,1382225486
3893,6249,1937,myconvo,1392909935,0,0,0,0,1,0,0,1382225486
3894,288,1938,myconvo,1414783433,1,0,0,0,0,0,0,1382315320
3895,49,1938,myconvo,1386286897,1,0,0,0,1,0,0,1382315320
3898,111,1940,myconvo,0,1,0,1,0,0,0,0,1382315047
3899,2209,1940,myconvo,1382315047,0,0,0,0,1,0,0,1382315047
3900,164,1941,myconvo,1382384942,1,0,0,0,0,0,0,1382315082
3901,2209,1941,myconvo,1382315082,0,0,0,0,1,0,0,1382315082
3910,50,1946,myconvo,1382317919,1,0,0,0,0,0,0,1382315251
3911,2209,1946,myconvo,1382315251,0,0,0,0,1,0,0,1382315251
3912,112,1947,myconvo,0,1,0,1,0,0,0,0,1382315283
3913,2209,1947,myconvo,1382315283,0,0,0,0,1,0,0,1382315283
3914,6155,1948,myconvo,1382354654,1,0,0,0,0,0,0,1382315331
3915,2209,1948,myconvo,1382315331,0,0,0,0,1,0,0,1382315331
3924,17,1953,myconvo,0,1,0,1,0,0,0,0,1382315522
3925,2209,1953,myconvo,1382315522,0,0,0,0,1,0,0,1382315522
3928,6156,1955,myconvo,1388729712,1,0,0,0,0,0,0,1382315649
3929,2209,1955,myconvo,1382315649,0,0,0,0,1,0,0,1382315649
3930,1730,1956,myconvo,0,1,0,1,0,0,0,0,1382315692
3931,2209,1956,myconvo,1382315692,0,0,0,0,1,0,0,1382315692
3938,6269,1960,myconvo,1382545118,1,0,0,0,0,0,0,1382315920
3939,2209,1960,myconvo,1382315920,0,0,0,0,1,0,0,1382315920
3940,2243,1961,myconvo,0,1,0,1,0,0,0,0,1382316022
3941,2209,1961,myconvo,1382316022,0,0,0,0,1,0,0,1382316022
3946,2820,1964,myconvo,1382320495,1,0,0,0,0,0,0,1382316149
3947,2209,1964,myconvo,1382316149,0,0,0,0,1,0,0,1382316149
3950,298,1966,myconvo,0,1,0,1,0,0,0,0,1382316207
3951,2209,1966,myconvo,1382316207,0,0,0,0,1,0,0,1382316207
3952,258,1967,myconvo,0,1,0,1,0,0,0,0,1382316235
3953,2209,1967,myconvo,1382316235,0,0,0,0,1,0,0,1382316235
3956,152,1969,myconvo,0,1,0,1,0,0,0,0,1382316301
3957,2209,1969,myconvo,1382316301,0,0,0,0,1,0,0,1382316301
3958,140,1970,myconvo,0,1,0,1,0,0,0,0,1382316334
3959,2209,1970,myconvo,1382316334,0,0,0,0,1,0,0,1382316334
3960,2099,1971,myconvo,0,1,0,1,0,0,0,0,1382316367
3961,2209,1971,myconvo,1382316367,0,0,0,0,1,0,0,1382316367
3966,958,1974,myconvo,1382574638,1,0,0,0,0,0,0,1382316477
3967,2209,1974,myconvo,1382316477,0,0,0,0,1,0,0,1382316477
3968,67,1975,myconvo,1382320435,1,0,0,0,0,0,0,1382316516
3969,2209,1975,myconvo,1382316516,0,0,0,0,1,0,0,1382316516
3970,2678,1976,myconvo,0,1,0,1,0,0,0,0,1382316557
3971,2209,1976,myconvo,1382316557,0,0,0,0,1,0,0,1382316557
3972,6171,1977,myconvo,0,1,0,1,0,0,0,0,1382321021
3973,2209,1977,myconvo,1382321021,0,0,0,0,1,0,0,1382321021
3974,6168,1978,myconvo,1382358372,1,0,0,0,0,0,0,1382321075
3975,2209,1978,myconvo,1382321075,0,0,0,0,1,0,0,1382321075
3976,72,1979,myconvo,1382384656,1,0,0,0,0,0,0,1382321127
3977,2209,1979,myconvo,1382321127,0,0,0,0,1,0,0,1382321127
3978,104,1980,myconvo,1396631342,1,0,0,0,0,0,0,1382321214
3979,2209,1980,myconvo,1382321214,0,0,0,0,1,0,0,1382321214
3982,159,1982,myconvo,0,1,0,1,0,0,0,0,1382321285
3983,2209,1982,myconvo,1382321285,0,0,0,0,1,0,0,1382321285
3986,335,1984,myconvo,1392995784,1,0,0,0,0,0,0,1382321357
3987,2209,1984,myconvo,1382321357,0,0,0,0,1,0,0,1382321357
3988,85,1985,myconvo,1386808847,1,0,0,0,0,0,0,1382322283
3989,2209,1985,myconvo,1382322283,0,0,0,0,1,0,0,1382322283
3990,48,1986,myconvo,1386712684,1,0,0,0,0,0,0,1382323023
3991,2209,1986,myconvo,1382323023,0,0,0,0,1,0,0,1382323023
3992,133,1987,myconvo,0,1,0,1,0,0,0,0,1382323072
3993,2209,1987,myconvo,1382323072,0,0,0,0,1,0,0,1382323072
3994,3,1988,myconvo,1382324472,1,0,0,0,0,0,0,1382324471
3995,2209,1988,myconvo,1382334064,0,0,0,0,1,0,0,1382324471
3998,5343,1990,myconvo,1382483623,1,0,0,0,0,0,0,1382323338
3999,2209,1990,myconvo,1382323338,0,0,0,0,1,0,0,1382323338
4000,100,1991,myconvo,1382378546,1,0,0,0,0,0,0,1382323397
4001,2209,1991,myconvo,1382323397,0,0,0,0,1,0,0,1382323397
4002,130,1992,myconvo,1383507098,1,0,0,0,0,0,0,1382323437
4003,2209,1992,myconvo,1382323437,0,0,0,0,1,0,0,1382323437
4004,6243,1993,myconvo,1383554670,1,0,0,0,0,0,0,1382323483
4005,2209,1993,myconvo,1382323483,0,0,0,0,1,0,0,1382323483
4006,2183,1994,myconvo,0,1,0,1,0,0,0,0,1382323528
4007,2209,1994,myconvo,1382323528,0,0,0,0,1,0,0,1382323528
4008,6149,1995,myconvo,1409855932,1,0,0,0,0,0,0,1382334299
4009,2209,1995,myconvo,1382334299,0,0,0,0,1,0,0,1382334299
4012,269,1997,myconvo,1394924909,1,0,0,0,0,0,0,1382334382
4013,2209,1997,myconvo,1382334382,0,0,0,0,1,0,0,1382334382
4018,6165,2000,myconvo,0,1,0,1,0,0,0,0,1382334484
4019,2209,2000,myconvo,1382334484,0,0,0,0,1,0,0,1382334484
4020,2082,2001,myconvo,1382462842,1,0,0,0,0,0,0,1382334526
4021,2209,2001,myconvo,1382334526,0,0,0,0,1,0,0,1382334526
4024,5359,2003,myconvo,0,1,0,1,0,0,0,0,1382334591
4025,2209,2003,myconvo,1382334591,0,0,0,0,1,0,0,1382334591
4028,6144,2005,myconvo,1387849825,1,0,0,0,0,0,0,1387843561
4029,2209,2005,myconvo,1388055087,0,0,0,0,1,0,0,1387843561
4030,6144,2006,myconvo,0,1,0,1,0,0,0,0,1382335020
4031,2209,2006,myconvo,1382335020,0,0,0,0,1,0,0,1382335020
4032,44,2007,myconvo,1421493712,1,0,0,0,0,0,0,1382335074
4033,2209,2007,myconvo,1382335074,0,0,0,0,1,0,0,1382335074
4036,1983,2009,myconvo,0,1,0,1,0,0,0,0,1382335160
4037,2209,2009,myconvo,1382335160,0,0,0,0,1,0,0,1382335160
4038,81,2010,myconvo,0,1,0,1,0,0,0,0,1382335205
4039,2209,2010,myconvo,1382335205,0,0,0,0,1,0,0,1382335205
4040,183,2011,myconvo,0,1,0,1,0,0,0,0,1382335238
4041,2209,2011,myconvo,1382335238,0,0,0,0,1,0,0,1382335238
4042,857,2012,myconvo,0,1,0,1,0,0,0,0,1382335279
4043,2209,2012,myconvo,1382335279,0,0,0,0,1,0,0,1382335279
4044,320,2013,myconvo,0,1,0,1,0,0,0,0,1382335318
4045,2209,2013,myconvo,1382335318,0,0,0,0,1,0,0,1382335318
4050,206,2016,myconvo,1384815330,1,0,0,0,0,0,0,1382335454
4051,2209,2016,myconvo,1382335454,0,0,0,0,1,0,0,1382335454
4056,1986,2019,myconvo,1382368341,1,0,0,0,0,0,0,1382335810
4057,2209,2019,myconvo,1382335810,0,0,0,0,1,0,0,1382335810
4058,2271,2020,myconvo,0,1,0,1,0,0,0,0,1382335847
4059,2209,2020,myconvo,1382335847,0,0,0,0,1,0,0,1382335847
4060,592,2021,myconvo,0,1,0,1,0,0,0,0,1382335887
4061,2209,2021,myconvo,1382335887,0,0,0,0,1,0,0,1382335887
4064,6192,2023,myconvo,0,1,0,1,0,0,0,0,1382335977
4065,2209,2023,myconvo,1382335977,0,0,0,0,1,0,0,1382335977
4066,131,2024,myconvo,0,1,0,1,0,0,0,0,1382336026
4067,2209,2024,myconvo,1382336026,0,0,0,0,1,0,0,1382336026
4072,1066,2027,myconvo,1383865733,1,0,0,0,0,0,0,1382336552
4073,2209,2027,myconvo,1382336552,0,0,0,0,1,0,0,1382336552
4076,660,2029,myconvo,0,1,0,1,0,0,0,0,1382336618
4077,2209,2029,myconvo,1382336618,0,0,0,0,1,0,0,1382336618
4080,125,2031,myconvo,1382478144,1,0,0,0,0,0,0,1382336721
4081,2209,2031,myconvo,1382336721,0,0,0,0,1,0,0,1382336721
4082,287,2032,myconvo,1382365769,1,0,0,0,0,0,0,1382336770
4083,2209,2032,myconvo,1382336770,0,0,0,0,1,0,0,1382336770
4086,362,2034,myconvo,0,1,0,1,0,0,0,0,1382336858
4087,2209,2034,myconvo,1382336858,0,0,0,0,1,0,0,1382336858
4088,35,2035,myconvo,1383136419,0,0,0,0,0,0,0,1383066318
4089,168,2035,myconvo,1383066320,1,0,0,0,1,0,0,1383066318
4091,168,2036,myconvo,1382620590,1,0,0,0,1,0,0,1382456339
4092,16,2037,myconvo,1383762073,1,0,0,0,0,0,0,1383458302
4093,6217,2037,myconvo,1407650687,1,0,0,0,1,0,0,1383458302
4094,6290,2038,myconvo,1382547387,1,0,0,0,0,0,0,1382532091
4095,35,2038,myconvo,1382532091,0,0,0,0,1,0,0,1382532091
4096,6290,2039,myconvo,1383046389,1,0,0,0,0,0,0,1382978685
4097,35,2039,myconvo,1383136494,1,0,0,0,1,0,0,1382978685
4102,6207,2042,myconvo,1383017050,1,0,0,0,0,0,0,1383014067
4103,3,2042,myconvo,1382897454,1,0,1,0,1,0,0,1383014067
4104,54,2043,myconvo,1382674858,1,0,0,0,0,0,0,1382674857
4105,2392,2043,myconvo,1382696893,1,0,0,0,1,0,0,1382674857
4106,7,2044,myconvo,1382927936,0,0,0,0,0,0,0,1382847113
4107,6254,2044,myconvo,1393393697,1,0,0,0,1,0,0,1382847113
4108,3,2045,myconvo,1383004663,1,0,0,0,0,0,0,1383004661
4109,6217,2045,myconvo,1383013382,1,0,0,0,1,0,0,1383004661
4112,283,2047,myconvo,1388302329,0,0,0,0,0,0,0,1384839522
4113,821,2047,myconvo,1384839523,1,0,0,0,1,0,0,1384839522
4115,2220,2048,myconvo,1383306750,1,0,0,0,1,0,0,1383306747
4116,2889,2049,myconvo,1452350971,1,0,0,0,0,0,0,1383389523
4117,3,2049,myconvo,1383421496,1,0,0,0,1,0,0,1383389523
4118,6145,2050,myconvo,1383179151,1,0,0,0,0,0,0,1383176948
4119,6266,2050,myconvo,1383183437,1,0,0,0,1,0,0,1383176948
4120,6115,2051,myconvo,1383577825,1,0,0,0,0,0,0,1383512902
4121,6266,2051,myconvo,1383512903,1,0,0,0,1,0,0,1383512902
4122,6207,2052,myconvo,1388446725,1,0,0,0,0,0,0,1387999624
4123,6297,2052,myconvo,1390515021,1,0,0,0,1,0,0,1387999624
4124,6217,2053,myconvo,1383407486,1,0,0,0,0,0,0,1383407485
4125,6113,2053,myconvo,1383429862,0,0,0,0,1,0,0,1383407485
4128,6134,2055,myconvo,1383627435,1,0,0,0,0,0,0,1383615370
4129,28,2055,myconvo,1383816809,1,0,0,0,1,0,0,1383615370
4130,3,2056,myconvo,1383766920,1,0,0,0,0,0,0,1383722978
4131,6217,2056,myconvo,1383722978,1,0,0,0,1,0,0,1383722978
4132,132,2057,myconvo,1383779195,0,0,0,0,0,0,0,1383779194
4133,16,2057,myconvo,1383779455,1,0,0,0,1,0,0,1383779194
4134,132,2058,myconvo,1383826500,0,0,0,0,0,0,0,1383807035
4135,6310,2058,myconvo,1383807867,1,0,0,0,1,0,0,1383807035
4136,49,2059,myconvo,1383939727,1,0,0,0,0,0,0,1383888669
4137,2075,2059,myconvo,1383888672,0,0,0,0,1,0,0,1383888669
4138,6280,2060,myconvo,1384457111,1,0,0,0,0,0,0,1384448151
4139,3491,2060,myconvo,1384448154,0,0,0,0,1,0,0,1384448151
4140,56,2061,myconvo,1389654421,1,0,0,0,0,0,0,1389654419
4141,6322,2061,myconvo,1389654616,1,0,0,0,1,0,0,1389654419
4142,495,2062,myconvo,1384117623,1,0,0,0,0,0,0,1384092975
4143,6322,2062,myconvo,1384105830,1,0,0,0,1,0,0,1384092975
4144,6231,2063,myconvo,1414239483,1,0,0,0,0,0,0,1391671351
4145,6322,2063,myconvo,1391671352,1,0,0,0,1,0,0,1391671351
4147,6322,2064,myconvo,1390125626,1,0,0,0,1,0,0,1384717046
4149,6266,2065,myconvo,1385747439,1,0,0,0,1,0,0,1384746263
4152,6117,2067,myconvo,1385013821,1,0,0,0,0,0,0,1384999202
4154,6168,2068,myconvo,1385010494,1,0,0,0,0,0,0,1385009389
4155,6254,2068,myconvo,1395448434,1,0,0,0,1,0,0,1385009389
4156,6322,2069,myconvo,1388832206,1,0,0,0,0,0,0,1385258774
4157,35,2069,myconvo,1386854898,1,0,0,0,1,0,0,1385258774
4158,958,2070,myconvo,1431553074,1,0,0,0,0,0,0,1385129020
4159,1109,2070,myconvo,1385129020,1,0,0,0,1,0,0,1385129020
4160,6278,2071,myconvo,1385145404,0,0,0,0,0,0,0,1385144547
4161,2306,2071,myconvo,1414015166,1,0,0,0,1,0,0,1385144547
4162,1,2072,myconvo,1397156465,0,0,0,0,0,0,0,1385156683
4163,283,2072,myconvo,1455979660,1,0,0,0,1,0,0,1385156683
4164,6254,2073,myconvo,1393393666,1,0,0,0,0,0,0,1385225418
4165,6310,2073,myconvo,1385332496,1,0,0,0,1,0,0,1385225418
4166,7,2074,myconvo,1386882829,1,0,0,0,0,0,0,1386882826
4167,35,2074,myconvo,1386891982,1,0,0,0,1,0,0,1386882826
4168,6117,2075,myconvo,1385329061,1,0,0,0,0,0,0,1385323730
4171,6431,2076,myconvo,1385583366,1,0,0,0,1,0,0,1385583365
4172,16,2077,myconvo,1385450186,1,0,0,0,0,0,0,1385450185
4173,6359,2077,myconvo,1397586316,1,0,0,0,1,0,0,1385450185
4174,6278,2078,myconvo,1385857632,0,0,0,0,0,0,0,1385857401
4175,6117,2078,myconvo,1385900054,1,0,0,0,1,0,0,1385857401
4176,6117,2079,myconvo,1385733272,1,0,0,0,0,0,0,1385733144
4177,1986,2079,myconvo,1412697997,1,0,0,0,1,0,0,1385733144
4178,56,2080,myconvo,1403819929,1,0,0,0,0,0,0,1385909259
4179,6278,2080,myconvo,1385909510,0,0,0,0,1,0,0,1385909259
4180,130,2081,myconvo,1385886620,1,0,0,0,0,0,0,1385886619
4181,6168,2081,myconvo,1385924529,1,0,0,0,1,0,0,1385886619
4182,6712,2082,myconvo,1432987365,1,0,0,0,0,0,0,1386554045
4183,6266,2082,myconvo,1386610248,1,0,0,0,1,0,0,1386554045
4184,1,2083,myconvo,1397156484,0,0,0,0,0,0,0,1386019780
4185,287,2083,myconvo,1386138757,1,0,0,0,1,0,0,1386019780
4186,49,2084,myconvo,1386016809,1,0,0,0,0,0,0,1386016567
4187,288,2084,myconvo,1414783439,1,0,0,0,1,0,0,1386016567
4188,49,2085,myconvo,1386129095,1,0,0,0,0,0,0,1386124754
4189,3143,2085,myconvo,1387183075,0,0,0,0,1,0,0,1386124754
4192,2220,2087,myconvo,1386250689,1,0,0,0,0,0,0,1386250687
4193,6235,2087,myconvo,1415581707,1,0,0,0,1,0,0,1386250687
4194,6278,2088,myconvo,1386283646,0,0,0,0,0,0,0,1386276648
4195,6117,2088,myconvo,1386283419,1,0,0,0,1,0,0,1386276648
4196,158,2089,myconvo,1386747178,1,0,0,0,0,0,0,1386747177
4197,6117,2089,myconvo,1386281879,1,0,1,0,1,0,0,1386747177
4198,188,2090,myconvo,1386975439,1,0,0,0,0,0,0,1386975438
4199,2075,2090,myconvo,1426359236,0,0,0,0,1,0,0,1386975438
4200,6243,2091,myconvo,1387234605,1,0,0,0,0,0,0,1387049721
4201,353,2091,myconvo,1387061943,1,0,0,0,1,0,0,1387049721
4202,5343,2092,myconvo,1387205027,1,0,0,0,0,0,0,1386940879
4203,353,2092,myconvo,1387028971,1,0,0,0,1,0,0,1386940879
4204,28,2093,myconvo,1387390752,1,0,0,0,0,0,0,1387351212
4205,6976,2093,myconvo,1387403189,1,0,0,0,1,0,0,1387351212
4206,56,2094,myconvo,1392671998,1,0,0,0,0,0,0,1387145113
4207,6322,2094,myconvo,1390125617,1,0,0,0,1,0,0,1387145113
4208,132,2095,myconvo,1387252970,0,0,0,0,0,0,0,1387252567
4209,6554,2095,myconvo,1387308934,1,0,0,0,1,0,0,1387252567
4210,6322,2096,myconvo,1387284024,1,0,0,0,0,0,0,1387284023
4211,2220,2096,myconvo,1387285829,1,0,0,0,1,0,0,1387284023
4212,333,2097,myconvo,1387319547,1,0,0,0,0,0,0,1387319529
4213,1,2097,myconvo,1397156493,0,0,0,0,1,0,0,1387319529
4214,505,2098,myconvo,1388870515,1,0,0,0,0,0,0,1387500049
4215,1,2098,myconvo,1397156500,0,0,0,0,1,0,0,1387500049
4216,960,2099,myconvo,1389420631,1,0,0,0,0,0,0,1388629133
4217,6976,2099,myconvo,1388277188,1,0,1,0,1,0,0,1388629133
4218,49,2100,myconvo,1390279373,1,0,0,0,0,0,0,1388116474
4219,960,2100,myconvo,1388629161,1,0,0,0,1,0,0,1388116474
4220,3,2101,myconvo,1387990871,1,0,0,0,0,0,0,1387989341
4221,960,2101,myconvo,1388172552,1,0,0,0,1,0,0,1387989341
4222,288,2102,myconvo,1389459117,1,0,0,0,0,0,0,1387845942
4223,6235,2102,myconvo,1415581735,1,0,0,0,1,0,0,1387845942
4224,49,2103,myconvo,1393355555,1,0,0,0,0,0,0,1387838990
4225,288,2103,myconvo,1387838990,1,0,0,0,1,0,0,1387838990
4226,960,2104,myconvo,1389420599,1,0,0,0,0,0,0,1388801414
4227,6144,2104,myconvo,1396803772,1,0,0,0,1,0,0,1388801414
4228,960,2105,myconvo,1399327941,1,0,1,0,0,0,0,1403236669
4229,7036,2105,myconvo,1403236670,1,0,0,0,1,0,0,1403236669
