word_id,lang_id,word_app,word_pack,word_key,word_default,word_custom,word_default_version,word_custom_version,word_js
5415,1,core,public_editors,js_tt_media,"Insert media","",32005,,0
5416,1,core,public_editors,js_tt_quote,"Insert quotation","",32005,,0
5417,1,core,public_editors,js_tt_code,"Insert code snippet","",32005,,0
5418,1,core,public_editors,js_tt_email,"Insert email address","",32005,,0
5419,1,core,public_editors,js_tt_image,"Insert image","",32005,,0
5420,1,core,public_editors,js_tt_link,"Insert link","",32005,,0
5421,1,core,public_editors,show_all_emoticons,"Show all emoticons","",32005,,0
5422,1,core,public_editors,use_full_editor,"Use Full Editor","",32005,,0
5423,1,core,public_editors,js_tt_help,Help,"",32005,,0
5424,1,core,public_editors,save_changes,"Save Changes","",32005,,0
5425,1,core,public_editors,show_edited_by,"Show 'Edit by' line","",32005,,0
5426,1,core,public_editors,js_template_email_me,"Email me","",32005,,0
5427,1,core,public_editors,js_template_insert_email,"Insert Email","",32005,,0
5428,1,core,public_editors,js_template_media_url,"Media URL","",32005,,0
5429,1,core,public_editors,js_template_insert_media,"Insert Media","",32005,,0
5430,1,core,public_editors,js_template_example,Example,"",32005,,0
5431,1,core,public_editors,js_template_add,Add,"",32005,,0
5432,1,core,public_editors,js_template_update,Update,"",32005,,0
5433,1,core,public_editors,js_template_cancel_source,"Cancel Source Edit","",32005,,0
5434,1,core,public_editors,js_template_email_url,"Email Address","",32005,,0
5435,1,core,public_editors,js_template_insert_img,"Insert Image","",32005,,0
5436,1,core,public_editors,js_template_imageurl,"Image URL","",32005,,0
5437,1,core,public_editors,js_template_insert_link,"Insert Link","",32005,,0
5438,1,core,public_editors,js_template_link,"Link text","",32005,,0
5439,1,core,public_editors,js_template_default,"My link","",32005,,0
5440,1,core,public_editors,js_template_url,URL,"",32005,,0
5441,1,core,public_editors,shareable_media_warn,"Media you have uploaded to the community is available here for sharing.<br /><strong>Content you share will be visible by <em>all</em> members who can view this topic.</strong><br /><br />Select a media type to choose what to share.","",32005,,0
5442,1,core,public_editors,mymedia_title,"Your Media Library","",32005,,0
5443,1,core,public_editors,sharedmedia_h4title,"Media Types","",32005,,0
5444,1,core,public_editors,sharedmedia_events,Events,"",32005,,0
5445,1,core,public_editors,editor_unloaded_atm,"Tip: click inside this box to load the editor","",32005,,0
5446,1,core,public_editors,sharedmedia_attachments,Attachments,"",32005,,0
5447,1,core,public_editors,search_string_search,Search,"",32005,,0
5448,1,core,public_editors,no_mymedia_rows,"We did not find any results in this category","",32005,,0
5449,1,core,public_editors,search_string_reset,"Clear Search","",32005,,0
5450,1,core,public_editors,start_typing_sms,"Search My Media...","",32005,,0
5451,1,core,public_editors,mymedia_finished,Finished,"",32005,,0
5452,1,core,public_editors,added_to_editor,"Added to editor","",32005,,0
5453,1,core,public_editors,editor_ok,Ok,"",32005,,0
5454,1,core,public_editors,editor_clear_data,"Clear my saved content","",32005,,0
5455,1,core,public_editors,editor_context_menu_rc,"Right click","",32005,,0
5456,1,core,public_editors,editor_context_menu_crc,"CONTROL + Right click","",32005,,0
5457,1,core,public_editors,editor_context_menu,"Editor context menu","",32005,,0
5458,1,core,public_editors,editor_options,"Editor Options","",32005,,0
5459,1,core,public_editors,show_all_emotes,"Show All","",32005,,0
5460,1,core,public_emails,email_details,"Enter the email details","",32005,,0
5461,1,core,public_emails,email_recepient,Recipient,"",32005,,0
5462,1,core,public_emails,email_sent_txt,"Thanks, the email has been successfully sent to","",32005,,0
5463,1,core,public_emails,msg_txt,"Note: By using this form, the recipient will be able to view your email address","",32005,,0
5464,1,core,public_emails,member_address_title,"Members Email Address","",32005,,0
5465,1,core,public_emails,send_email_to,"Send an email to","",32005,,0
5466,1,core,public_emails,show_address_text,"You can send this member an email by clicking on the link below. IP.Board does not show email addresses in the topic view to prevent email addresses being harvested by 'spam bots'.","",32005,,0
5467,1,core,public_emails,title,"Send a page to a friend","",32005,,0
5468,1,core,public_emails,subject,Subject,"",32005,,0
5469,1,core,public_emails,redirect,"The email has been sent","",32005,,0
5470,1,core,public_emails,submit_send,"Send Email","",32005,,0
5471,1,core,public_emails,message,Message,"",32005,,0
5472,1,core,public_emails,to_name,"Send to (Person's Name)","",32005,,0
5473,1,core,public_emails,to_email,"Send to (Email Address)","",32005,,0
5474,1,core,public_emails,send_lang,"Send this email in","",32005,,0
5475,1,core,public_emails,no_message,"You must enter some content for the email","",32005,,0
5476,1,core,public_emails,no_subject,"You must enter a subject for the email","",32005,,0
5477,1,core,public_emails,exceeded_flood,"The mail could not be sent because you have already sent an email within the last %s minutes","",32005,,0
5478,1,core,public_emails,gen_error,"You are not logged in or able to send emails","",32005,,0
5479,1,core,public_emails,exceeded_quota,"The mail could not be sent because you have exceeded your allotted quota of %s emails a day","",32005,,0
5480,1,core,public_emails,imp_text,"IMPORTANT: To prevent malicious use, all emails sent via this form are logged and the contents recorded and available to the administrators. DO NOT email user names, passwords or any personal details.","",32005,,0
5481,1,core,public_emails,emailing_prefix,Emailing,"",32005,,0
5482,1,core,public_emails,topic_langbit,Topic,"",32005,,0
5483,1,core,public_emails,email_member,"Email Member","",32005,,0
5484,1,core,public_emails,forum_langbit,Forum,"",32005,,0
5485,1,core,public_emails,tweet_ok,"Your tweet was successful!","",32005,,0
5486,1,core,public_emails,twitter_chrs_left,"chars left. Shortened URL will be auto-added","",32005,,0
5487,1,core,public_emails,share_via_twitter,"Share Via Twitter","",32005,,0
5488,1,core,public_emails,twitter_share,Share,"",32005,,0
5489,1,core,public_emails,facebook_share,Share,"",32005,,0
5490,1,core,public_emails,email_sent,"The email has been sent","",32005,,0
5491,1,core,public_emails,email_friend,"Use this feature to let a friend know about this topic!","",32005,,0
5492,1,core,public_emails,share_via_facebook,"Share Via Facebook","",32005,,0
5493,1,core,public_emails,fbc_comment_desc,"You can optionally leave a comment below","",32005,,0
5494,1,core,public_emails,facebook_post_ok,"The link was posted successfully","",32005,,0
5495,1,core,public_emails,err_reg_code,"The Captcha input was incorrect. Please try again.","",32005,,0
5496,1,core,public_emails,fb_share_default,"Share link with your own comment...","",32005,,0
5497,1,core,public_emails,share_fb_name,"Logged into Facebook as","",32005,,0
5498,1,core,public_email_content,subject__subs_new_topic,"<a href='<#POSTERURL#>'><#POSTER#></a> posted topic <a href='<#URL#>'><#TITLE#></a>","",34011,,0
5499,1,core,public_email_content,subs_new_topic,"<#NAME#>,

<#POSTER#> has just posted a new topic entitled ""<#TITLE#>"" in forum ""<#FORUM#>"".
<div class='callout'>
----------------------------------------------------------------------
<#POST#>
----------------------------------------------------------------------
</div>
The topic can be found here:
<a href='<#URL#>'><#URL#></a>

<div class='unsub'>
You can unsubscribe at any time here: <a href='<#UNSUBCRIBE_URL#>'><#UNSUBCRIBE_URL#></a>

If you are not following any forums and wish to stop receiving notifications, uncheck the setting
""Send me news and information"" found in 'My Settings' under 'Notification Options'.</div>
","",34011,,0
5500,1,core,public_email_content,forward_page,"
<#TO_NAME#>


<#THE_MESSAGE#>

---------------------------------------------------
Please note that <#BOARD_NAME#> has no control over the
contents of this message.
---------------------------------------------------
","",32005,,0
5501,1,core,public_email_content,subject__subs_with_post,"<a href='<#POSTERURL#>'><#POSTER#></a> replied to <a href='<#URL#>'><#TITLE#></a>","",34011,,0
5502,1,core,public_email_content,subs_with_post,"<#NAME#>,

<#POSTER#> has just posted a reply to a topic that you have subscribed to titled ""<#TITLE#>"".
<div class='callout'>
----------------------------------------------------------------------
<#POST#>
----------------------------------------------------------------------
</div>
The topic can be found here: <a href='<#URL#>'><#URL#></a>

If you have configured in your control panel to receive immediate topic reply notifications, you may receive an
email for each reply made to this topic.  Otherwise, only 1 email is sent per board visit for each subscribed topic. 
This is to limit the amount of mail that is sent to your inbox.

<div class='unsub'>You can unsubscribe at any time here: <a href='<#UNSUBCRIBE_URL#>'><#UNSUBCRIBE_URL#></a></div>
","",34011,,0
5503,1,core,public_email_content,newemail,"
<#NAME#>,
This email has been sent from <#BOARD_ADDRESS#>

You have received this email because you requested an
email address change.

------------------------------------------------
Activation Instructions Below
------------------------------------------------

We require that you ""validate"" your email address change to ensure that
you instigated this action. This protects against
unwanted spam and malicious abuse.

To activate your account, simply click on the following link:

<#THE_LINK#>

(Some email client users may need to copy and paste the link into your web
browser).

------------------------------------------------
Not working?
------------------------------------------------

If you could not validate your email address change by clicking on the link, please
visit this page:

<#MAN_LINK#>

It will ask you for a user id number, and your validation key. These are shown
below:

User ID: <#ID#>

Validation Key: <#CODE#>

Please copy and paste, or type those numbers into the corresponding fields in the form.

Once the activation is complete, you may need to log back in to update your member group
permissions.

------------------------------------------------
Help! I get an error!
------------------------------------------------

If you cannot re-activate your account, it's possible that the account has been removed or you
are in the process of another activation, such as registering or changing your registered email address.
If this is the case, then please complete the previous activation.
If the error persists, please contact an administrator to rectify the problem.

","",34011,,0
5504,1,core,public_email_content,lost_pass_email_pass,"
<#NAME#>,
This email has been sent from <#BOARD_ADDRESS#>

This email completes your lost password request.

------------------------------------------------
YOUR NEW PASSWORD
------------------------------------------------

Your username is: <#USERNAME#>
Your email address is: <#EMAIL#>
Your new password is: <#PASSWORD#>

Log in here: <#LOGIN#>

Please be careful to use the correct information (username or email address) to login to the site.

------------------------------------------------
CHANGING YOUR PASSWORD
------------------------------------------------

Once you've logged in, you can visit your User CP to
change your password.

User CP: <#THE_LINK#>

","",34011,,0
5505,1,core,public_email_content,admin_newuser,"
Hello,

You have received this email because a new user has completed their registration!

------------------------------------------------
Log in name: <#LOG_IN_NAME#>
Display name: <#DISPLAY_NAME#>
Email: <#EMAIL#>
IP Address: <#IP#>
Date: <#DATE#>
------------------------------------------------

You can turn off user notification in the Admin Control Panel

Have a super day!
","",32005,,0
5506,1,core,public_email_content,possibleSpammer,"

Hello,

You have received this email because you chose to be notified when a possible spammer is flagged.

Name: <#MEMBER_NAME#>
Email: <#EMAIL#>
IP: <#IP#>
Registered: <#DATE#>

You can view this user here: <#LINK#>

Have a super day!
","",32005,,0
5507,1,core,public_email_content,lost_pass,"
<#NAME#>,
This email has been sent from <#BOARD_ADDRESS#>

You have received this email because a password recovery for the
user account ""<#USERNAME#>"" was instigated by you on <#BOARD_NAME#>.

------------------------------------------------
IMPORTANT!
------------------------------------------------

If you did not request this password change, please IGNORE and DELETE this
email immediately. Only continue if you wish your password to be reset!

------------------------------------------------
Activation Instructions Below
------------------------------------------------

We require that you ""validate"" your password recovery to ensure that
you instigated this action. This protects against
unwanted spam and malicious abuse.

Simply click on the link below and complete the rest of the form

<#THE_LINK#>

(Some email client users may need to copy and paste the link into your web
browser).

------------------------------------------------
Not working?
------------------------------------------------

If you could not validate your password recovery request by clicking on the link, please
visit this page:

<#MAN_LINK#>

It will ask you for a user id number, and your validation key. These are shown
below:

User ID: <#ID#>

Validation Key: <#CODE#>

Please copy and paste, or type those numbers into the corresponding fields in the form.

------------------------------------------------
Is this not working?
------------------------------------------------

If you cannot re-activate your account, it's possible that the account has been removed or you
are in the process of another activation, such as registering or changing your registered email address.
If this is the case, then please complete the previous activation.
If the error persists, please contact an administrator to rectify the problem.

IP address of sender: <#IP_ADDRESS#>

","",34011,,0
5508,1,core,public_email_content,reg_validate,"
<#NAME#>,
This email has been sent from <#BOARD_ADDRESS#>

You have received this email because this email address
was used during registration for our forums.
If you did not register at our forums, please disregard this
email. You do not need to unsubscribe or take any further action.

------------------------------------------------
Activation Instructions
------------------------------------------------

Thank you for registering.
We require that you ""validate"" your registration to ensure that
the email address you entered was correct. This protects against
unwanted spam and malicious abuse.

To activate your account, simply click on the following link:

<#THE_LINK#>

(Some email client users may need to copy and paste the link into your web
browser).

------------------------------------------------
Not working?
------------------------------------------------

If you could not validate your registration by clicking on the link, please
visit this page:

<#MAN_LINK#>

It will ask you for a user id number, and your validation key. These are shown
below:

User ID: <#ID#>

Validation Key: <#CODE#>

Please copy and paste, or type those numbers into the corresponding fields in the form.

If you still cannot validate your account, it's possible that the account has been removed.
If this is the case, please contact an administrator to rectify the problem.

Thank you for registering and enjoy your stay!
","",34011,,0
5509,1,core,public_email_content,digest_topic_daily,"<#NAME#>,

This is the digest of posts in topic ""<#TITLE#>"" for today.

----------------------------------------------------------------------

<#CONTENT#>

----------------------------------------------------------------------

The topic can be found here:
<#URL#>

Unsubscribing:
--------------

You can unsubscribe at any time here: <#UNSUBCRIBE_URL#>
","",34011,,0
5510,1,core,public_email_content,send_text,"I thought you might be interested in reading this web page: <#THE LINK#>

From,

<#USER NAME#>
","",32005,,0
5511,1,core,public_email_content,subject__digest_topic_daily,"Your daily new posts digest","",32005,,0
5512,1,core,public_email_content,digest_forum_weekly,"<#NAME#>,

This is the digest of posts created this week in forum <#FORUM_NAME#>.

----------------------------------------------------------------------

<#CONTENT#>

----------------------------------------------------------------------

The forum can be found here:
<#URL#>

Unsubscribing:
--------------

You can unsubscribe at any time here: <#UNSUBCRIBE_URL#>
","",34011,,0
5513,1,core,public_email_content,subject__digest_forum_daily,"Your daily new topics digest","",32005,,0
5514,1,core,public_email_content,digest_forum_daily,"<#NAME#>,

This is your daily new topics digest for forum <#FORUM_NAME#>!

----------------------------------------------------------------------

<#CONTENT#>

----------------------------------------------------------------------

The forum can be found here:
<#URL#>

Unsubscribing:
--------------

You can unsubscribe at any time here: <#UNSUBCRIBE_URL#>
","",34011,,0
5515,1,core,public_email_content,subject__digest_topic_weekly,"Your weekly new posts digest","",32005,,0
5516,1,core,public_email_content,digest_topic_weekly,"<#NAME#>,

This is the digest of posts in topic ""<#TITLE#>"" for this week.

----------------------------------------------------------------------

<#CONTENT#>

----------------------------------------------------------------------

The topic can be found here:
<#URL#>

Unsubscribing:
--------------

You can unsubscribe at any time here: <#UNSUBCRIBE_URL#>
","",34011,,0
5517,1,core,public_email_content,subject__digest_forum_weekly,"Your weekly new topics digest","",32005,,0
5518,1,core,public_email_content,subject__new_topic_queue_notify,"New Topic Awaiting Approval","",32005,,0
5519,1,core,public_email_content,new_topic_queue_notify,"Hello!

This email has been sent from: <#BOARD_NAME#>.

A new topic has been posted and is awaiting approval.

----------------------------------
Topic: <#TOPIC#>
Forum: <#FORUM#>
Author: <#POSTER#>
Time: <#DATE#>
Manage: <#LINK#>
----------------------------------
<#POST#>
----------------------------------

If you no longer require notification, you can stop these emails by simply
removing your email address from the forum settings options.

<#BOARD_ADDRESS#>

","",34011,,0
5520,1,core,public_email_content,subject__new_post_queue_notify,"New Post Awaiting Approval","",32005,,0
5521,1,core,public_email_content,new_post_queue_notify,"Hello!

This email has been sent from: <#BOARD_NAME#>.

A new post has been made and is awaiting approval.

----------------------------------
Topic: <#TOPIC#>
Forum: <#FORUM#>
Author: <#POSTER#>
Time: <#DATE#>
Manage: <#LINK#>
----------------------------------
<#POST#>
----------------------------------

If you no longer require notification, you can stop these emails by simply
removing your email address from the forum settings options.

<#BOARD_ADDRESS#>

","",34011,,0
5522,1,core,public_email_content,new_comment_added,"<#MEMBERS_DISPLAY_NAME#>,

<#COMMENT_NAME#> has left you a comment on your profile.

Manage your comments: <#LINK#>
","",32005,,0
5523,1,core,public_email_content,subject__post_was_quoted,"<a href='%s'>%s</a> <a href='%s'>quoted</a> a <a href='%s'>post you made</a>","",32005,,0
5524,1,core,public_email_content,post_was_quoted,"Hello!

This message is to notify you that one of your posts has been quoted by <#MEMBER_NAME#>.

The post that was quoted can be found here:

<#ORIGINAL_POST#>

The post that <#MEMBER_NAME#> submitted can be found here:

<#NEW_POST#>

----------------------------------
<#POST#>
----------------------------------

If you no longer wish to receive notifications of quoted posts, you can adjust your preferences on the
community by clicking My Settings, and then choosing Notification Options.

<#BOARD_ADDRESS#>

","",32005,,0
5525,1,core,public_email_content,subject__new_comment_added,"<a href='%s'>New comment</a> from <a href='%s'>%s</a>","",32005,,0
5526,1,core,public_email_content,subject__new_comment_request,"<a href='%s'>New comment</a> from <a href='%s'>%s</a> pending approval","",32005,,0
5527,1,core,public_email_content,new_comment_request,"<#MEMBERS_DISPLAY_NAME#>,

<#COMMENT_NAME#> has left you a comment that requires your approval.

As you've chosen to approve all new comments the new comment will not appear on your
profile until it's been approved.

Log in and then manage your comments: <#LINK#>
","",32005,,0
5528,1,core,public_email_content,subject__new_friend_added,"<a href='%s'>%s</a> added you as a friend","",32005,,0
5529,1,core,public_email_content,new_friend_added,"<#MEMBERS_DISPLAY_NAME#>,

<#FRIEND_NAME#> has successfully added you to their friends list.

Manage your friends: <#LINK#>
","",32005,,0
5530,1,core,public_email_content,new_friend_approved,"<#MEMBERS_DISPLAY_NAME#>,

<#FRIEND_NAME#> has approved your friend request!

Log in and then manage your friends: <#LINK#>
","",32005,,0
5531,1,core,public_email_content,subject__new_friend_request,"<a href='%s'>%s</a> sent you a <a href='%s'>friend request</a>","",32005,,0
5532,1,core,public_email_content,new_friend_request,"<#MEMBERS_DISPLAY_NAME#>,

<#FRIEND_NAME#> wants to be your friend!

This message has been sent because <#FRIEND_NAME#> has added you to their friends
list. As you've chosen to approve all friend requests, you will need to visit your
friends list and approve them.

Log in and then manage your friends: <#LINK#>
","",32005,,0
5533,1,core,public_email_content,subject__account_created,"Your account has been created","",32005,,0
5534,1,core,public_email_content,account_created,"<#NAME#>,

Your account has been created successfully at <#BOARD_NAME#>.

If we were waiting on a parental consent form, this means the form has been received and documented.

Your details are as follows:

Username: <#NAME#>
Email Address: <#EMAIL#>
Password: <#PASSWORD#>

Please be aware that we do not store a plain text copy of your password, and you can change your password at any time through your control panel on the site.

Visit this link to join into our discussions!

<#BOARD_ADDRESS#>
","",32005,,0
5535,1,core,public_email_content,subject__new_friend_approved,"<a href='%s'>%s</a> approved your friend request","",32005,,0
5536,1,core,public_email_content,subject__error_log_notification,"An error has been generated on your site","",32005,,0
5537,1,core,public_email_content,error_log_notification,"Dear admin,

An error has been generated on your forums.  You are being sent this notification based on your error log notification settings in the Admin Control Panel.  This error meets the criteria for errors that you have set to be notified about.

The error code is: <#CODE#>
The error message is: <#MESSAGE#>
The user who saw this error is: <#VIEWER#>
The IP address of this user is: <#IP_ADDRESS#>

Please login to your Admin Control Panel to use the error log viewer tool for further information.

<#BOARD_ADDRESS#>
","",32005,,0
5538,1,core,public_email_content,subject__personal_convo_invite,"<a href='%s'>%s</a> has added you to a <a href='%s'>personal conversation</a>","",32005,,0
5539,1,core,public_email_content,personal_convo_invite,"<#NAME#>,

<#POSTER#> has added you to their personal conversation entitled ""<#TITLE#>"".

You can read this personal conversation by following the link below:

<#BOARD_ADDRESS#><#LINK#>
","",32005,,0
5540,1,core,public_email_content,subject__personal_convo_new_reply,"<a href='%s'>%s</a> has replied to a <a href='%s'>personal conversation</a>","",32005,,0
5541,1,core,public_email_content,personal_convo_new_reply,"<#NAME#>,

<#POSTER#> has replied to a personal conversation entitled ""<#TITLE#>"".

<#POSTER#> said:
======================================================================
<#TEXT#>
======================================================================

PLEASE DO NOT REPLY DIRECTLY TO THIS EMAIL!
You can reply to this personal conversation by following the link below:

<#BOARD_ADDRESS#><#LINK#>
","",32005,,0
5542,1,core,public_email_content,personal_convo_new_convo,"<#NAME#>,

<#POSTER#> has sent you a new personal conversation entitled ""<#TITLE#>"".

<#POSTER#> said:
======================================================================
<#TEXT#>
======================================================================

PLEASE DO NOT REPLY DIRECTLY TO THIS EMAIL!
You can reply to this personal conversation by following the link below:

<#BOARD_ADDRESS#><#LINK#>
","",32005,,0
5543,1,core,public_email_content,status_reply,"<#NAME#>,

<#POSTER#> <#BLURB#>

Status: (<#OWNER#>) <#STATUS#>
======================================================================
<#TEXT#>
======================================================================


You can turn off status notification by visiting <#URL#>
","",32005,,0
5544,1,core,public_email_content,subject__personal_convo_new_convo,"<a href='%s'>%s</a> started a new <a href='%s'>personal conversation</a> with you","",32005,,0
5545,1,core,public_email_content,subject__status_reply,"<a href='%s'>%s</a> has replied to your <a href='%s'>status</a>","",32005,,0
5546,1,core,public_email_content,subject__other_status_reply,"<a href='%s'>%s</a> has replied to <a href='%s'>%s</a>'s <a href='%s'>status</a>","",32005,,0
5547,1,core,public_email_content,new_status,"<#NAME#>,

<#OWNER#> has just posted a new status update.

======================================================================
<#STATUS#>
======================================================================


You can turn off status notification by visiting <#URL#>
","",32005,,0
5548,1,core,public_email_content,subject__new_status,"<a href='%s'>%s</a> has posted a new <a href='%s'>status update</a>","",34011,,0
5549,1,core,public_email_content,email_member,"<#MEMBER_NAME#>,

<#FROM_NAME#> has sent you this email from <#BOARD_ADDRESS#>


<#MESSAGE#>

---------------------------------------------------
Please note that <#BOARD_NAME#> has no control over the
contents of this message.
---------------------------------------------------

","",34011,,0
5550,1,core,public_email_content,subject__complete_reg,"Account: %s, validated at %s","",32005,,0
5551,1,core,public_email_content,complete_reg,"<#NAME#>,

An administrator has accepted your registration request or email address change at <#BOARD_NAME#>. You may now log in with
your chosen details and access your full user account at <#BOARD_ADDRESS#>
","",34011,,0
5552,1,core,public_email_content,new_likes,"Hello!

<#MEMBER_NAME#> just liked a post you made!
======================================================================
<#SHORT_POST#>
======================================================================
<#URL#>
","",34011,,0
5553,1,core,public_email_content,subject__email_convo,"Personal Conversation Archive","",32005,,0
5554,1,core,public_email_content,email_convo,"<#NAME#>,

Attached to this message is a HTML file containing a personal conversation archive:
Conversation title: <#TITLE#>
Conversation started: <#DATE#>
<#LINK#>
","",32005,,0
5555,1,core,public_email_content,header,"","",32005,,0
5556,1,core,public_email_content,footer,"
Regards,

The <#BOARD_NAME#> team.
<#BOARD_ADDRESS#>
","",32005,,0
5557,1,core,public_email_content,subject__new_likes,"<a href='%s'>%s</a> liked a <a href='%s'>post you made</a> in <a href='%s'>%s</a>","",32005,,0
5558,1,core,public_error,complete_form,"You must complete the form fully before proceeding. Please go back and check the data you entered.","",32005,,0
5559,1,core,public_error,pass_link,"Click here!","",32005,,0
5560,1,core,public_error,stf_no_name,"You must enter the name of the person you are sending this page to","",32005,,0
5561,1,core,public_error,forgot_pass,"Forgotten your password?","",32005,,0
5562,1,core,public_error,stf_no_email,"You must enter the email address of the person you are sending this page to","",32005,,0
5563,1,core,public_error,stf_no_subject,"You must enter a subject for the email","",32005,,0
5564,1,core,public_error,stf_no_msg,"You must enter a message to send","",32005,,0
5565,1,core,public_error,erl_enter_pass,"Your account password","",32005,,0
5566,1,core,public_error,erl_log_in_submit,"Log In","",32005,,0
5567,1,core,public_error,exp_text,"Sorry, an error occurred. If you are unsure on how to use a feature, or don't know why you got this error message, try looking through the help files for more information.","",32005,,0
5568,1,core,public_error,erl_enter_name,"Your account username","",32005,,0
5569,1,core,public_error,bad_email_message,"The email message contained data you are not allowed to send.  Please contact an administrator with any questions.","",32005,,0
5570,1,core,public_error,no_ignore_id,"We could not find the member you were attempting to ignore.","",32005,,0
5571,1,core,public_error,no_friend_mid,"Only members have access to the friends feature.","",32005,,0
5572,1,core,public_error,no_archive_messages,"Sorry, no personal messages were found using that search critera. Try again and broaden the scope.","",32005,,0
5573,1,core,public_error,reg_off,"The community administrator is no longer accepting any new registrations at the moment.","",32005,,0
5574,1,core,public_error,upload_failed,"The upload failed. Please contact a member of staff to help rectify the problem.","",32005,,0
5575,1,core,public_error,reports_no_event,"We could not determine which event you were attempting to report.","",32005,,0
5576,1,core,public_error,messenger_no_delete_permission,"You do not have permission to delete this topic.","",32005,,0
5577,1,core,public_error,attach_file_missing,"We could not find the attachment you were attempting to view.","",32005,,0
5578,1,core,public_error,err_attach_not_attached,"You do not have permission to view this attachment.","",32005,,0
5579,1,core,public_error,no_permission_to_download,"You do not have permission to view this attachment.","",32005,,0
5580,1,core,public_error,attach_no_attachment,"We could not find the attachment you were attempting to view.","",32005,,0
5581,1,core,public_error,no_such_user,"We could not find the member you requested.","",32005,,0
5582,1,core,public_error,account_susp,"Your account has been temporarily suspended. This suspension is due to end on %s.","",32005,,0
5583,1,core,public_error,server_too_busy,"Sorry, the server is too busy to handle your request, please try again in a moment","",32005,,0
5584,1,core,public_error,portal_not_enabled,"The portal has not been enabled. Please contact an administrator.","",32005,,0
5585,1,core,public_error,no_chat_service_type,"The administrator has not configured the service type for the chat room yet.","",32005,,0
5586,1,core,public_error,no_chat_default_room,"The administrator has not configured a default chat room yet.","",32005,,0
5587,1,core,public_error,no_chat_account_number,"The chat room has not been properly setup by the administrator (the chat room account number has not been supplied).","",32005,,0
5588,1,core,public_error,no_chat_access,"You do not have access to our chat room.","",32005,,0
5589,1,core,public_error,calendar_no_birthdays,"We did not find any birthdays on this date.","",32005,,0
5590,1,core,public_error,calendar_invalid_date_view,"You requested to see events for an invalid date.  Please go back and try again.","",32005,,0
5591,1,core,public_error,calendar_invalid_date,"The date you chose for the event is not a valid date.  For example, February 30th and April 31st are invalid dates.  Please verify your input and resubmit the form.","",32005,,0
5592,1,core,public_error,calendar_range_wrong,"The end date must occur after the start date, and cannot exceed the December 31, 2037.","",32005,,0
5593,1,core,public_error,calendar_title_too_long,"The calendar title cannot be longer than 64 characters.","",32005,,0
5594,1,core,public_error,calendar_no_title,"You must submit a valid event title in order to save this event.","",32005,,0
5595,1,core,public_error,calendar_post_too_short,"You must submit event details in order to save this event.","",32005,,0
5596,1,core,public_error,calendar_post_too_long,"Your event details were too large.  Please shorten it up a little.","",32005,,0
5597,1,core,public_error,calendar_no_edit_perm,"You do not have permission to edit this calendar event.","",32005,,0
5598,1,core,public_error,calendar_no_post_perm,"You do not have permission to add events to this calendar.","",32005,,0
5599,1,core,public_error,calendar_event_not_found,"We could not find that calendar event.","",32005,,0
5600,1,core,public_error,calendar_no_guests,"You must be logged in to save events to our calendar.","",32005,,0
5601,1,core,public_error,calendar_bad_approve,"You do not have permission to approve this calendar event.","",32005,,0
5602,1,core,public_error,calendar_dmy_missing,"The day, month or year values supplied in the URL do not appear to valid.","",32005,,0
5603,1,core,public_error,calendar_bad_key,"There was a problem authenticating your request.  Please go back and click the link again.","",32005,,0
5604,1,core,public_error,calendar_delete_no_perm,"You do not have permission to delete this calendar event.","",32005,,0
5605,1,core,public_error,calendar_bad_delete,"We could not find the event you were attempting to delete.","",32005,,0
5606,1,core,public_error,cal_no_perm,"You do not have permission to view this calendar or this calendar does not exist.","",32005,,0
5607,1,core,public_error,warned_already,"This member has been warned once already within the allotted time allowed.","",32005,,0
5608,1,core,public_error,warn_bad_key,"Your secure key, used to verify your identity, did not match the one submitted.  Please go back, reload the form, and try again.","",32005,,0
5609,1,core,public_error,warn_protected_member,"The member you are attempting to warn is protected from such actions.","",32005,,0
5610,1,core,public_error,warn_past_max_low,"You cannot lower this member's warn level any more at this time.","",32005,,0
5611,1,core,public_error,warn_past_max_high,"You cannot raise this member's warn level any higher at this time.","",32005,,0
5612,1,core,public_error,warn_member_notes,"You do not have permission to access this area of the site.","",32005,,0
5613,1,core,public_error,warn_no_access,"You do not have permission to access this area of the site.","",32005,,0
5614,1,core,public_error,warn_no_user,"We could not find the requested user.  Please go back and try again.","",32005,,0
5615,1,core,public_error,profiles_no_member,"We could not find the member whose profile you were attempting to view.","",32005,,0
5616,1,core,public_error,warn_system_off,"The warn system is presently disabled.","",32005,,0
5617,1,core,public_error,profiles_off,"You are not permitted to view member profiles.","",32005,,0
5618,1,core,public_error,status_off,"You are not permitted to change your status.","",32005,,0
5619,1,core,public_error,settings_profiles_off,"You are not permitted to view member profiles.","",32005,,0
5620,1,core,public_error,dnames_off,"The administrator does not allow members to change their display names.","",32005,,0
5621,1,core,public_error,dnames_no_id,"We could not determine which member's display name history you were attempting to view.","",32005,,0
5622,1,core,public_error,dname_profiles_off,"You are not permitted to view member profiles.","",32005,,0
5623,1,core,public_error,comments_profiles,"You are not permitted to view member profiles.","",32005,,0
5624,1,core,public_error,messenger_you_be_banned_yo,"You have been banned from this personal conversation.","",32005,,0
5625,1,core,public_error,onlinelist_disabled,"You are not permitted to view our online list.","",32005,,0
