mt_id,mt_date,mt_title,mt_hasattach,mt_starter_id,mt_start_time,mt_last_post_time,mt_to_count,mt_to_member_id,mt_replies,mt_first_msg_id,mt_is_draft,mt_is_deleted,mt_is_system
3358,1431302464,"New Lord and master",0,6113,1431302464,1431302752,2,9144,1,11974,0,0,0
3359,1431362779,"Another Message",0,9393,1431362779,1431362779,1,6306,0,12009,0,1,0
3360,1431453337,"Ottoman empire",0,6249,1431453337,1431641835,1,9475,5,12017,0,1,0
3363,1431469362,hello,0,7346,1431469362,1431470917,2,9475,2,12033,0,0,0
3364,1431502080,question,0,0,1431502080,1431506911,1,9475,1,12046,0,1,0
3365,1431528344,"Fascist Archive Addition",0,150,1431528344,1431722114,2,2170,2,12048,0,0,0
3366,1431549867,"Achtung&#33; ",0,958,1431549867,1431597888,1,0,2,12052,0,0,0
3367,1431555642,"Facist archive",0,2170,1431555642,1431558517,2,9481,3,12053,0,0,0
3368,1431608866,moro,0,9478,1431608866,1431639267,1,132,2,12064,0,0,0
3369,1431641772,Morjesta,0,9478,1431641772,1431680729,2,2306,2,12068,0,0,0
3370,1431665170,hello.,0,7600,1431665169,1431665169,1,505,0,12071,0,1,0
3372,1431799652,Message,0,7986,1431799652,1432044032,1,9486,9,12104,0,0,0
3373,1431799823,message.,0,7986,1431799823,1431814737,1,7346,1,12105,0,0,0
3375,1431818032,Hey,0,9393,1431818032,1431818032,1,6306,0,12115,0,1,0
3376,1431820547,"fascist gathering",0,0,1431820547,1431820547,2,6306,0,12116,0,0,0
3377,1431901781,"message ",0,7986,1431901781,1431997600,2,2220,3,12119,0,0,0
3378,1431914697,Sup,0,6113,1431914697,1431916577,2,8736,5,12122,0,0,0
3380,1431923167,"Are you nazi enough?",0,2170,1431923167,1431923167,1,0,0,12129,0,0,0
3382,1431976704,hey,0,6278,1431976704,1434415373,2,7424,7,12137,0,0,0
3385,1432073839,"Sup nigga ",0,7643,1432073839,1432169283,2,8736,13,12159,0,0,0
3386,1432093201,"Ayy niqquh",0,7719,1432093201,1432317174,2,8165,4,12161,0,0,0
3387,1432133647,"Hammer of the patriot",0,283,1432133647,1432207250,2,2170,2,12164,0,0,0
3388,1432149180,baba,0,9475,1432149179,1432149179,1,0,0,12166,0,0,0
3390,1432170145,"Anti-Crash Course Channel",0,0,1432170145,1432175625,2,6113,2,12184,0,0,0
3391,1432172478,"BASED BASED BASED",0,6168,1432172478,1432172478,1,1558,0,12187,0,0,0
3392,1432172509,"BASED (continued)",0,6168,1432172509,1432181619,1,1558,1,12188,0,0,0
3394,1432213202,Intro,0,9475,1432213202,1432237215,2,9343,4,12200,0,0,0
3395,1432241062,S,0,9288,1432241062,1432384328,2,9334,1,12206,0,0,0
3397,1432299448,"Illinois gathering",0,0,1432299448,1432322273,1,9393,1,12211,0,0,0
3399,1432340903,"Condensced Messages",0,0,1432340903,1435349707,1,9393,9,12218,0,0,0
3401,1432397900,"A Favor",0,0,1432397900,1432402879,2,2170,8,12227,0,0,0
3402,1432406452,"Don&#39;t advocate crime",0,6113,1432406452,1432406552,1,9335,1,12236,0,1,0
3403,1432528512,"intro topics",0,2170,1432528512,1432531876,2,6113,2,12250,0,0,0
3404,1432609286,"Bulking up",0,7903,1432609286,1436931188,2,2170,6,12254,0,0,0
3409,1432702676,"yo nigger",0,7424,1432702676,1432963293,1,6113,12,12265,0,1,0
3410,1432730801,"whats ur skype",0,7816,1432730801,1436495074,2,7424,391,12283,0,0,0
3412,1432809636,Graphics...obviously,0,9174,1432809636,1432840470,1,7816,2,12304,0,1,0
3414,1433000128,"40k Game",0,6155,1433000127,1433045881,1,8232,2,12346,0,0,0
3415,1433018746,german,0,168,1433018746,1433100381,2,287,1,12352,0,0,0
3418,1433121644,Greetings,0,9393,1433121644,1433199326,1,9475,7,12378,0,1,0
3419,1433133734,Greetings,0,9503,1433133734,1433222321,1,9497,2,12384,0,1,0
3420,1433233294,Hail&#33;,0,9503,1433233293,1433233293,1,8133,0,12435,0,1,0
3423,1433305683,siege,0,168,1433305682,1433306763,2,2170,2,12462,0,0,0
3424,1433361119,"меме ",0,1558,1433361119,1433380085,1,7719,1,12465,0,0,0
3425,1433363365,"Gif request",0,7600,1433363365,1433384504,1,7816,3,12467,0,1,0
3426,1433374388,Heil,0,9174,1433374388,1437650519,1,9491,6,12473,0,1,0
3427,1433425968,Hey,0,2306,1433425968,1433497039,2,9496,10,12482,0,0,0
3429,1433478147,Summer,0,6113,1433478147,1433479684,2,7816,5,12497,0,0,0
3430,1433501756,"Praise YHWH muh nigga",0,7643,1433501756,1442781931,2,6359,6,12510,0,0,0
3431,1433504256,.,0,7962,1433504256,1433686187,1,6260,1,12512,0,1,0
3432,1433543952,Hello,0,9393,1433543952,1433550883,1,7757,2,12521,0,1,0
3433,1433588048,CI,0,9174,1433588048,1433588048,1,267,0,12526,0,1,0
3434,1433642570,"Thank You",0,9393,1433642570,1433642570,1,6269,0,12532,0,1,0
3435,1433704685,DA,0,7757,1433704685,1433705218,1,1,3,12548,0,0,0
3437,1433792413,"BWC TERRORMACHINE ",0,7643,1433792413,1443491809,2,7816,49,12558,0,0,0
3438,1433855345,Prisoner?,0,9497,1433855345,1433855345,1,1,0,12581,0,0,0
3439,1433876731,reintroduction,0,1,1433876730,1433876730,1,3711,0,12605,0,1,0
3440,1433883513,London,0,9514,1433883513,1433883773,1,7600,1,12606,0,0,0
3442,1433884411,Hey,0,9393,1433884411,1433889086,1,7730,2,12609,0,1,0
3443,1433888670,?,0,9497,1433888669,1433888669,1,1,0,12611,0,0,0
3444,1433998982,Pranks,0,7816,1433998981,1434002846,2,2170,6,12642,0,0,0
3445,1434002928,:P`,0,7600,1434002928,1434026225,1,7816,6,12655,0,1,0
3446,1434218409,"Контакти",0,9512,1434218409,1434219455,2,9334,1,12719,0,0,0
3447,1434218428,"Контакти",0,9512,1434218428,1434324804,2,9517,1,12720,0,0,0
3448,1434243595,"Ready for shake the ZOG, nigga?",0,7757,1434243595,1434243737,1,7600,1,12736,0,0,0
3449,1434283933,"Psychedelics topic deleted",0,7508,1434283933,1434283994,1,1,1,12749,0,0,0
3450,1434286158,Okie,0,0,1434286158,1435185720,2,6144,7,12751,0,0,0
3451,1434293042,"Ursinus College Ahnenerbe Documents Collection",0,1,1434293042,1436192098,1,7816,6,12752,0,1,0
3621,1434358303,"We all get deppressed",0,6113,1434358303,1435550717,1,9503,8,12945,0,0,0
3741,1434367824,"Spam user",0,6260,1434367824,1434368524,1,1,1,13085,0,0,0
3794,1434482154,Hey,0,0,1434482154,1434482154,2,9497,0,13201,0,0,0
3795,1434503609,&#33;,0,7424,1434503609,1434525113,1,6113,13,13215,0,1,0
3796,1434525535,Summer?,0,6113,1434525535,1434525535,1,6168,0,13268,0,1,0
3799,1434778879,"Question regarding lunar/solar worship",0,8102,1434778879,1434819872,2,1,2,13426,0,0,0
3800,1434782469,"A second chance?",0,9497,1434782469,1434782469,1,1,0,13427,0,0,0
3801,1434791392,Concerns,0,9503,1434791392,1435691649,2,4,23,13430,0,0,0
3806,1435101815,"АБВ",0,9288,1435101814,1443047664,1,1,6,13528,0,0,0
3808,1435201252,zogbook,0,7816,1435201252,1435533721,2,9503,41,13548,0,0,0
3809,1435269382,Shirts,0,9503,1435269382,1435479785,1,7424,4,13582,0,0,0
3811,1435318265,"Do you hike?",0,7424,1435318265,1435318265,1,2075,0,13631,0,1,0
3812,1435320867,"Forgive me Father for I have sinned",0,7481,1435320867,1443738676,2,7643,22,13632,0,0,0
3816,1435384039,Heil,0,9503,1435384039,1435834590,1,9531,37,13688,0,0,0
3817,1435428353,Hello.,0,9531,1435428353,1435834614,1,7816,13,13705,0,1,0
3818,1435455268,"Coming to Michigan?",0,68,1435455267,1435455267,2,2075,0,13719,0,0,0
3819,1435472540,Hwael,0,9503,1435472540,1435473970,2,6359,4,13721,0,0,0
3820,1435492640,Oi,0,9503,1435492640,1435527925,1,1558,6,13734,0,0,0
3821,1435517562,.,0,0,1435517562,1436279350,2,6165,2,13764,0,0,0
3823,1435546977,Drawings,0,9503,1435546977,1435807992,2,7816,20,13775,0,0,0
3824,1435557088,"Mashallah bro",0,7643,1435557088,1435595085,2,6168,3,13782,0,0,0
3825,1435579731,"Aussie IM Posters",0,6237,1435579730,1436480671,2,7816,4,13791,0,0,0
3828,1435606185,Ello,0,9503,1435606185,1435608432,1,9112,4,13800,0,0,0
3829,1435611442,"Ces le vi oui oui",0,9503,1435611442,1435799855,2,9535,17,13805,0,0,0
3830,1435618193,"Hi Zeiger",0,9503,1435618192,1435622922,1,2170,6,13810,0,0,0
3831,1435790174,"heyo, quick request",0,2392,1435790174,1436847033,1,1,4,13858,0,0,0
3832,1435799974,Hey,0,9503,1435799973,1435799973,1,7424,0,13862,0,0,0
3833,1435815607,ello,0,9503,1435815607,1435817324,1,9531,3,13866,0,0,0
3834,1435859865,"sorry to pester",0,9503,1435859865,1435865609,1,7424,4,13872,0,0,0
3837,1435895281,"NY Skkkype",0,7643,1435895281,1440025226,1,9446,5,13885,0,0,0
3840,1435929580,Summer,0,6113,1435929580,1440445056,1,6122,11,13896,0,0,0
3842,1435929714,Busy?,0,6113,1435929714,1436002047,1,7719,3,13899,0,0,0
3843,1435944861,"Vær hilset&#33; ",0,9534,1435944861,1436190691,2,958,1,13903,0,0,0
3847,1436131143,sticker,0,7600,1436131143,1436139517,1,7816,2,13920,0,1,0
3848,1436246080,"Aussie IM Posters",0,6237,1436246080,1440147234,4,8346,22,13933,0,0,0
3849,1436251246,"Hello there&#33;",0,9531,1436251246,1436277120,1,7816,2,13934,0,1,0
3850,1436251255,"Hello there&#33;",0,9531,1436251254,1437075351,1,9503,29,13935,0,1,0
3854,1436324068,"plowshares here",0,2392,1436324068,1449107989,2,2075,1,13955,0,0,0
3855,1436340658,hello,0,9503,1436340657,1436379424,2,9535,3,13956,0,0,0
3856,1436369768,"Happy Birthday",0,9393,1436369768,1436369768,1,6306,0,13960,0,1,0
3857,1436385300,Hey,0,2306,1436385300,1437243457,2,9240,2,13964,0,0,0
3860,1436508230,"wood river",0,0,1436508230,1436508230,1,281,0,13980,0,0,0
3861,1436584670,hello,0,9503,1436584670,1436812025,1,8232,16,13986,0,0,0
3862,1436637545,Ello,0,9503,1436637545,1436637545,1,7424,0,14011,0,0,0
3864,1436761318,"oi ",0,9503,1436761318,1436838874,2,287,3,14019,0,0,0
3865,1436837189," ello",0,9503,1436837189,1436837189,1,1558,0,14038,0,0,0
3866,1436961271,"how to get more profile views",0,9548,1436961271,1436961271,1,4873,0,14049,0,1,0
3867,1436991089,hey&#33;,0,9503,1436991089,1437324387,2,7816,9,14050,0,0,0
3868,1436998991,etc.,0,9144,1436998991,1437027373,1,1,1,14051,0,0,0
3869,1437072499,hello,0,9503,1437072499,1437178492,1,7424,2,14055,0,0,0
3870,1437103201,"hail ",0,9503,1437103201,1437185192,1,8232,3,14059,0,0,0
3871,1437132974,"Reclaim aus rally tomorrow",0,8346,1437132973,1437219528,3,9515,33,14060,0,0,0
3872,1437179866,eyy,0,9503,1437179866,1442818148,1,9388,3,14069,0,0,0
3874,1437261135,"Hail Brother",0,3491,1437261135,1437324077,1,68,2,14109,0,1,0
3875,1437302084,Question,0,9558,1437302084,1437302084,1,1,0,14112,0,0,0
3876,1437409404,Tumblr,0,6113,1437409404,1437427974,1,7816,1,14116,0,1,0
3878,1437419198,"&quot; GasChamber.com for sale &quot;",0,9558,1437419198,1437419198,1,1,0,14118,0,0,0
3879,1437448214,Hey,0,9549,1437448214,1442285834,2,7757,6,14120,0,0,0
3881,1437596003,hello,0,9531,1437596003,1437679993,1,9503,4,14124,0,1,0
3882,1437596015,hey,0,9531,1437596015,1437596015,1,7816,0,14125,0,1,0
3883,1437650425,Rotherham,0,9174,1437650425,1437650425,1,7962,0,14130,0,1,0
3887,1437934468,"Shalom Volksgenosse",0,1558,1437934468,1438014511,1,2170,2,14151,0,0,0
3888,1438085178,azov,0,7508,1438085178,1438086882,2,9570,3,14158,0,0,0
3889,1438087842,"Jet fuel can&#39;t melkt steel beams",0,1558,1438087841,1438300724,1,9569,7,14162,0,0,0
3890,1438090572,Hello.,0,7600,1438090571,1438130659,1,9570,10,14163,0,1,0
3891,1438100271,hello,0,9503,1438100270,1438100270,2,8133,0,14172,0,0,0
3893,1438167386,"Azov Recruitment",0,4873,1438167385,1438422056,2,9570,2,14185,0,0,0
3894,1438196557,"Hey man",0,6113,1438196557,1438196557,1,2075,0,14186,0,1,0
3896,1438196998,"Foreign volunteers",0,6113,1438196997,1438274746,1,9570,2,14188,0,0,0
3898,1438299979,"IM flag",0,9476,1438299978,1440917331,2,6237,4,14200,0,0,0
3899,1438384202,Hey,0,1558,1438384202,1438486459,1,7816,17,14205,0,0,0
3900,1438418785,"White Man March",0,6237,1438418785,1439528609,4,7962,7,14223,0,0,0
3901,1438616904,.,0,7962,1438616903,1438618512,1,9514,1,14234,0,1,0
3902,1438618691,"șoim român etc...",0,9496,1438618691,1438665712,2,7892,2,14236,0,0,0
3903,1438811324,hello,0,6260,1438811324,1456472214,2,9327,15,14239,0,0,0
3904,1438842333,hey,0,6274,1438842333,1438842333,2,2075,0,14242,0,0,0
3906,1438918076,hello,0,9503,1438918076,1438918076,1,7424,0,14250,0,0,0
3907,1438963841,"important&#33; ",0,2306,1438963841,1438964069,2,8165,1,14252,0,0,0
3909,1438976591,hi,0,6274,1438976591,1442091008,2,9570,2,14257,0,0,0
3911,1439033900,.,0,7962,1439033900,1439033900,1,7,0,14261,0,0,0
3912,1439243559,"Sup Jew Yorker",0,7643,1439243559,1439244793,2,9555,3,14266,0,0,0
3913,1439296650,Curious,0,7875,1439296649,1439296649,2,161,0,14272,0,0,0
3916,1439520026,Protestantism,0,281,1439520026,1439537988,1,9335,1,14276,0,1,0
3919,1439759199,L,0,9288,1439759199,1439888771,2,9475,3,14308,0,0,0
3920,1439767575,oi,0,1,1439767574,1439775793,1,2170,1,14309,0,1,0
3921,1439767712,Florida.,0,7600,1439767712,1439767712,1,9583,0,14310,0,1,0
3922,1439906168,"Use proper english and punctuation",0,9475,1439906168,1439906438,1,9548,1,14315,0,0,0
3924,1439962867,hello.,0,7600,1439962867,1439962867,1,4873,0,14324,0,1,0
3925,1439995457,Hi,0,9548,1439995457,1439995457,1,9588,0,14326,0,1,0
3926,1440009994,WMM,0,6260,1440009994,1440226552,2,6237,3,14327,0,0,0
3928,1440123516,"james poulter from vice",0,168,1440123516,1441038596,1,7,3,14354,0,0,0
3929,1440166713,"Just a quick note",0,7,1440166713,1440311317,1,7496,1,14359,0,1,0
3930,1440278695,"I deleted your thread",0,9475,1440278695,1440278695,2,9581,0,14368,0,0,0
3931,1440362362,Haxking,0,9174,1440362362,1440496412,1,7757,4,14375,0,1,0
3933,1440429548,"Trying to Come Back",0,9590,1440429548,1440429548,1,1,0,14382,0,0,0
3934,1440462796,"Hey regarding the post about Slavros&#39;s Ethnicity",0,9571,1440462795,1440462795,1,7760,0,14391,0,1,0
3937,1440471794,"haci bektash veli",0,9592,1440471794,1440683261,2,9475,8,14403,0,0,0
3938,1440497822,Stop,0,9174,1440497822,1440497822,1,9599,0,14407,0,1,0
3940,1440514549,hi,0,9548,1440514549,1440869672,1,9598,12,14411,0,1,0
3943,1440621689,"Azov accepting English speaking volunteers?",0,9304,1440621689,1442149629,2,9570,5,14451,0,0,0
3944,1440625256,"Hej dansker",0,0,1440625256,1440625662,2,9584,1,14453,0,0,0
3945,1440625393,"sup guy",0,0,1440625393,1440625393,2,958,0,14454,0,0,0
3946,1440632986,"Oi Ben. ",0,6155,1440632986,1440632986,1,7,0,14456,0,0,0
3947,1440647053,"IronSkype DeathWatch",0,8232,1440647053,1440647053,1,7424,0,14458,0,1,0
3948,1440662179,"Vær hilset&#33;",0,9534,1440662179,1440772520,2,9584,3,14459,0,0,0
3949,1440810798,lel,0,9555,1440810798,1442764288,2,7481,8,14475,0,0,0
3950,1440867328,hello,0,9548,1440867328,1442434287,1,7481,15,14479,0,1,0
3951,1440889208,Hey,0,9174,1440889208,1440889208,1,7962,0,14483,0,1,0
3952,1440918020,"Hammer of the Patriot",0,9590,1440918020,1444251006,2,2170,5,14486,0,0,0
3953,1440973725,"Dear Alex",0,4873,1440973725,1440987916,2,9598,6,14488,0,0,0
3954,1440975057,Salut,0,9606,1440975056,1449776122,2,9496,6,14489,0,0,0
3956,1440988344,skype,0,7346,1440988344,1440988450,2,9598,1,14498,0,0,0
3957,1440996228,Hmm,0,0,1440996227,1443659846,2,9548,33,14501,0,0,0
3958,1441032224,Hacking,0,9174,1441032224,1441112694,2,7346,2,14506,0,0,0
3959,1441032947,"&quot;I will stop dirtying our beautiful forum with multiposts&quot;.",0,9174,1441032947,1445802883,2,9144,2,14507,0,0,0
3960,1441036234,"Australian Action",0,9174,1441036234,1441193435,2,6237,2,14511,0,0,0
3961,1441039173,"Ebolamous ",0,0,1441039173,1441112522,2,2220,4,14513,0,0,0
3962,1441049555,Heil,0,9174,1441049555,1441049555,2,9610,0,14517,0,0,0
3963,1441049867,P.S.,0,9174,1441049867,1441150195,2,9610,4,14518,0,0,0
3964,1441076583,pgp,0,7600,1441076582,1441299922,1,9174,7,14527,0,1,0
3965,1441119731,Hey,0,9174,1441119731,1441129052,1,9112,2,14535,0,0,0
3966,1441131042,"National Action",0,9514,1441131042,1441150231,2,9610,1,14540,0,0,0
3968,1441163352,"Long time no see",0,6249,1441163351,1441237542,1,9569,4,14551,0,1,0
3969,1441203102,h-hey,0,7481,1441203102,1448955405,2,9598,2,14559,0,0,0
3971,1441224295,Confused,0,9174,1441224295,1448954801,2,9598,5,14565,0,0,0
3972,1441262471,"book scanning",0,168,1441262471,1441650576,2,9610,5,14569,0,0,0
3973,1441300918,Heil,0,9174,1441300918,1441361675,2,9601,2,14576,0,0,0
3975,1441545351,Yo,0,9174,1441545351,1441552315,1,1558,4,14593,0,0,0
3976,1441571948,hi,0,9548,1441571948,1441571948,1,9599,0,14598,0,1,0
3977,1441578858,.,0,9174,1441578858,1441620179,1,1,1,14599,0,0,0
3978,1441639380,Sticker,0,6237,1441639380,1441765663,2,9610,4,14602,0,0,0
3980,1441708849,FRM,0,9174,1441708849,1441733519,2,8165,4,14614,0,0,0
3981,1441725186,Hey,0,9174,1441725186,1442313267,2,7757,6,14616,0,0,0
3982,1441813261,"give me your address goy",0,6151,1441813261,1441909471,2,9610,3,14633,0,0,0
3983,1441887161,"Hammer of the Patriot",0,9174,1441887161,1441909349,2,2170,2,14636,0,0,0
3984,1441961811,Activism,0,7962,1441961811,1441961811,1,7,0,14642,0,0,0
3985,1442096607,Yo,0,9606,1442096607,1442611747,2,7760,13,14647,0,0,0
3986,1442140375,"Com Sec",0,56,1442140375,1442612484,2,9174,5,14649,0,0,0
3987,1442275118,"Spelling mistakes in banner quote",0,7760,1442275117,1442304774,1,1,1,14674,0,0,0
3988,1442275146,ASAP.,0,7600,1442275145,1442612432,1,9174,19,14675,0,1,0
3989,1442313108,NA,0,9174,1442313108,1442387020,2,9628,3,14678,0,0,0
3990,1442316544,"Opposing Antifa",0,9174,1442316544,1442345051,2,9632,2,14681,0,0,0
3991,1442360340,stuff,0,9590,1442360340,1442360340,1,1,0,14695,0,0,0
3992,1442363644,"Hey Balder",0,9393,1442363644,1442492324,1,7543,1,14696,0,1,0
3995,1442704847,"&gt;being that out of the loop",0,132,1442704847,1442705271,1,9446,2,14734,0,0,0
3996,1442705484,ffs,0,1,1442705484,1442859531,1,7962,23,14737,0,1,0
3998,1442716920,Sure,0,7424,1442716920,1442726600,1,6155,2,14760,0,1,0
3999,1442729143,"Slavros&#39; Arrest",0,9112,1442729143,1442729143,1,7962,0,14769,0,1,0
4001,1442759914,"I&#39;m Back",0,7636,1442759914,1442773662,1,6269,1,14775,0,0,0
4002,1442764728,hey,0,168,1442764728,1442764728,1,1,0,14779,0,0,0
4003,1442776626,Grats&#33;,0,6269,1442776626,1442805095,3,7816,8,14791,0,0,0
4004,1442781983,uprisings,0,2170,1442781982,1442788018,1,7,4,14807,0,0,0
4006,1442786508,signature,0,2170,1442786508,1442786508,2,7643,0,14815,0,0,0
4007,1442786552,signature,0,2170,1442786552,1442786552,2,6168,0,14816,0,0,0
4008,1442786571,signature,0,2170,1442786570,1442786570,1,6359,0,14817,0,0,0
4009,1442786656,signature,0,2170,1442786656,1442786772,2,7346,1,14818,0,0,0
4011,1442790007,...,0,0,1442790007,1442790007,1,7,0,14824,0,0,0
4012,1442795421,"hi ",0,9548,1442795421,1442798983,1,9555,2,14826,0,1,0
4013,1442828496,Hey,0,9174,1442828495,1442843683,1,6249,4,14838,0,0,0
4014,1442828813,"IM issues",0,9174,1442828813,1442828813,1,7,0,14839,0,0,0
4015,1442847755,Netz,0,9174,1442847755,1442868244,2,9482,2,14845,0,0,0
4016,1442852668,Hey.,0,9112,1442852668,1443447181,1,9217,4,14846,0,1,0
4017,1442868998,Salut,0,9606,1442868998,1452865575,2,6322,14,14858,0,0,0
4018,1442871991,Ave,0,6322,1442871991,1442913203,2,7760,4,14866,0,0,0
4019,1442875028,"deleting some of my posts",0,9217,1442875028,1442875028,1,7,0,14871,0,0,0
4020,1442875389,monitoring,0,9217,1442875389,1443460063,2,7760,16,14872,0,0,0
4021,1442876207,Ay,0,7424,1442876207,1443449619,1,9217,5,14875,0,1,0
4022,1442876507,"the thing",0,9217,1442876507,1442876507,2,9288,0,14877,0,0,0
4023,1442878221,hI,0,0,1442878221,1443044205,2,9628,5,14885,0,0,0
4025,1442888660,"why im bitching",0,9217,1442888660,1443418057,1,7636,5,14887,0,0,0
4026,1442930451,SoCal,0,0,1442930451,1442948674,2,9621,3,14892,0,0,0
4027,1442940458,"I am not, nor have ever been, the one spamming the fucking sanic shit.",0,9304,1442940458,1442940458,2,7496,0,14896,0,0,0
4028,1442943692,"Advertising a non-political forum",0,0,1442943692,1442943692,1,7,0,14897,0,0,0
4029,1442967180,"get on skype real quick",0,1,1442967180,1442967180,1,958,0,14906,0,1,0
4030,1442967924,"Hey ",0,293,1442967924,1442973975,2,2750,1,14907,0,0,0
4031,1442972243,College,0,0,1442972243,1443119781,1,9393,9,14908,0,0,0
4032,1442972387,"Hey bro, saw you liked grand strategy games.",0,9304,1442972387,1443040203,1,9393,5,14909,0,0,0
4033,1442973543,"Hey bro, saw you liked grand strategy games.",0,9304,1442973543,1442975038,2,9648,6,14910,0,0,0
4036,1443011980,WOW,0,9388,1443011980,1443035212,1,9363,3,14921,0,0,0
4037,1443024235,.,0,9388,1443024235,1443075499,2,9534,8,14931,0,0,0
4038,1443025226,"Hey m8",0,9304,1443025226,1445029894,2,9634,5,14932,0,0,0
4039,1443030124,"IM Originals",0,7643,1443030123,1443031993,1,1,3,14936,0,0,0
4040,1443043960,hi,0,9388,1443043960,1443043960,2,6155,0,14953,0,0,0
4041,1443043986,x,0,9388,1443043986,1443043986,2,6155,0,14954,0,0,0
4042,1443044143,hi,0,9388,1443044143,1443044143,2,6155,0,14955,0,0,0
4043,1443046873,"On that cancer thread",0,9267,1443046873,1443078464,1,1,2,14962,0,0,0
4044,1443076275,"gassing colonel",0,1,1443076275,1443112993,1,7424,6,14975,0,1,0
4045,1443109086,DPRK,0,9174,1443109086,1443387708,2,9636,8,14981,0,0,0
4047,1443142930,Salut,0,0,1443142930,1443144009,2,2170,5,14990,0,0,0
4048,1443156309,sorry,0,9503,1443156309,1443376384,2,9388,4,14997,0,0,0
4049,1443240704,^_^,0,7481,1443240704,1443242105,1,7424,3,15011,0,0,0
4050,1443246494,s,0,6168,1443246494,1443247089,2,4873,1,15015,0,0,0
4051,1443282898,Question,0,7816,1443282898,1443295056,1,6113,1,15018,0,0,0
4052,1443292416,Pozdrav,0,6322,1443292416,1443292787,2,9620,1,15019,0,0,0
4053,1443294170,hello,0,6168,1443294170,1443321302,1,7424,1,15021,0,0,0
4054,1443302724,Pozdrav,0,6322,1443302724,1443302916,2,9288,1,15023,0,0,0
4055,1443377264,Hey,0,9174,1443377263,1443377263,2,9639,0,15030,0,0,0
4056,1443394260,",",0,7962,1443394260,1443394260,2,7,0,15035,0,0,0
4057,1443394482,"emo faggot",0,0,1443394482,1443401030,2,4873,14,15036,0,0,0
4058,1443398575,M&#39;lady,0,0,1443398575,1443404270,1,7424,1,15049,0,0,0
4059,1443399010,"serbia category",0,2170,1443399010,1443399010,1,9353,0,15050,0,0,0
4060,1443399167,username,0,2170,1443399167,1443410061,2,8343,3,15051,0,0,0
4061,1443417648,"A favor to ask of you",0,9217,1443417648,1443417648,1,1,0,15059,0,0,0
4062,1443418527,"some happenings",0,9217,1443418527,1443491808,1,7600,6,15063,0,0,0
4063,1443469375,lel,0,7481,1443469375,1443574105,2,4873,8,15069,0,0,0
4064,1443475650,quotes,0,1,1443475650,1443477696,1,9288,1,15074,0,1,0
4065,1443480672,"Salutare, vecine",0,6322,1443480671,1443483142,1,9668,2,15078,0,0,0
4066,1443567429,Nietzsche,0,7543,1443567429,1443568002,1,9393,1,15097,0,0,0
4069,1443576437,#throwback,0,4873,1443576437,1443577260,2,7481,1,15115,0,0,0
4070,1443577769,"Saying hi.",0,0,1443577769,1443583463,1,9335,1,15118,0,1,0
4071,1443580926,"Hey bro.",0,9304,1443580925,1444392571,2,9674,9,15119,0,0,0
4072,1443586802,Reminder,0,4873,1443586802,1447442726,2,7481,77,15122,0,0,0
4073,1443634045,"Introdução.",0,0,1443634045,1443717706,2,9626,9,15127,0,0,0
4074,1443731265,"Universismen av Vidkun",0,1558,1443731265,1444280426,1,7543,2,15149,0,0,0
4075,1443735109,"Did you get my message?",0,9393,1443735108,1443822460,1,9112,14,15151,0,1,0
4076,1443739677,"The migrant tripped by the camerwoman",0,7760,1443739677,1443880753,2,9519,2,15154,0,0,0
4077,1443833541,"Were you serious?",0,9393,1443833541,1443898193,1,9112,2,15178,0,1,0
4079,1444026195,"Highschool never ends ;)",0,4873,1444026195,1444030681,2,7600,1,15192,0,0,0
4080,1444081190,antifa,0,168,1444081190,1444093577,2,9549,2,15195,0,0,0
4082,1444137258,Hey.,0,9112,1444137258,1444169455,1,9393,1,15203,0,0,0
4083,1444157118,"RE: Hello all...",0,0,1444157118,1444238971,2,9144,2,15204,0,0,0
4084,1444183316,Saludos,0,9149,1444183316,1444330097,2,44,3,15214,0,0,0
4085,1444194210,heyy,0,9503,1444194210,1444241739,1,7424,3,15218,0,0,0
4086,1444253617,"question regarding self-help topic",0,283,1444253616,1444258981,2,2170,1,15228,0,0,0
4088,1444270490,Arditi,0,7543,1444270490,1444270812,1,9393,1,15235,0,0,0
4089,1444413927,Hey,0,9393,1444413927,1444436529,1,9112,2,15251,0,1,0
4090,1444437786,"Hey Hermann",0,9393,1444437786,1444437786,1,9503,0,15254,0,1,0
4091,1444481010,turk,0,9590,1444481010,1444578567,2,9475,1,15255,0,0,0
4094,1444691058,Hey,0,0,1444691057,1444705510,2,9388,1,15266,0,0,0
4096,1444878582,"Sup goy",0,3491,1444878582,1444886613,1,9112,1,15304,0,0,0
4097,1444938545,"Oi m8",0,9655,1444938545,1445113029,2,9690,10,15309,0,0,0
4098,1444964548,"image centre quote",0,8232,1444964548,1445273966,1,4873,7,15312,0,1,0
4099,1445108249,Hello,0,0,1445108249,1445194869,1,9393,8,15324,0,0,0
4100,1445109028,faggot,0,9590,1445109028,1445111897,1,1558,1,15328,0,0,0
4101,1445146891,"Interested in Atomwaffen?",0,9304,1445146891,1445146891,1,9571,0,15341,0,0,0
4102,1445186611,Content,0,7496,1445186611,1445187069,2,7481,1,15346,0,0,0
4105,1445208534,"Order of Nine Angles",0,9555,1445208534,1449001867,1,9174,15,15366,0,1,0
4106,1445209134,Hey,0,9393,1445209134,1445209340,1,7543,1,15368,0,1,0
