follow_id,follow_app,follow_area,follow_rel_id,follow_member_id,follow_is_anon,follow_added,follow_notify_do,follow_notify_meta,follow_notify_freq,follow_notify_sent,follow_visible,follow_index_id
a0ca85c8d03792377db248fcde822554,forums,topic,6126,9503,0,1456565401,1,"",immediate,1478048844,1,184315
2bf6cdd5f593b24090777ece80fc487b,forums,topic,6031,9655,0,1456594914,1,6031,immediate,1458844770,1,184400
b9d21d623ed6b9880d05cdbed141d898,forums,topic,6127,9626,0,1456597420,1,6127,immediate,1458844770,1,
3842d971b60e4ea7ca99e7947365a989,forums,topic,6126,9728,0,1456599849,1,"",immediate,1478048844,1,184315
a4f7fe8507a81ec37f4acf4a33f0a75f,forums,topic,6129,9626,0,1456606661,1,6129,immediate,1458844770,1,
8b14fe13507fe4048d357ce2aab01fa3,forums,topic,6131,9655,0,1456621753,1,6131,immediate,1458844770,1,184312
b35cf0efd873a6b2cbecfc3daa88c20c,forums,topic,6132,9655,0,1456695689,1,6132,immediate,1458844770,1,184311
68de8e91d89e2103f49d3be4484cb1f8,forums,topic,6132,9626,0,1456697202,1,6132,immediate,1458844770,1,184311
78cba3c653cc3b84d11a65158309343f,forums,topic,6133,9679,0,1456701021,1,6133,immediate,1498425965,1,184310
9cc3fe46e9aa30b1250d5edb970d35ee,forums,topic,6139,9679,0,1456792160,1,6139,immediate,1458844770,1,184306
a6cc162a1333a142ebc1e46da3c8c41a,forums,topic,6139,9353,0,1456792265,1,6139,immediate,1458844770,1,184306
a6ac74b49edafe67a46dded19513ee63,forums,topic,6139,9655,0,1456805521,1,6139,immediate,1458844770,1,184306
c630c25f5a777586660e3084e1934183,calendar,calendar,1,9705,0,1456870354,1,"",immediate,1505295965,1,
4f87a854d9fba3390dfccb1481122486,forums,topic,6143,9476,0,1456879930,1,6143,immediate,1458844770,1,
a089b2b9a06fa2f3b94a149badd4f39b,forums,forum,64,9705,0,1456892407,1,"",immediate,1502064453,1,
de2425cc605958f62761ef49f63274f0,forums,topic,6150,9655,0,1457138541,1,6150,immediate,1494532414,1,
c1ada88e76e383d64f336c41bdde7497,forums,topic,6153,9626,0,1457196997,1,6153,immediate,1458844770,1,
b8a2ed040d06233b93fc4f62dec6993d,forums,topic,5647,9847,0,1457225723,1,"",immediate,1495572039,1,184745
64a42825d59bf2929a7949df448c60bf,forums,topic,5312,9905,0,1457348151,1,"",immediate,1473643764,1,185039
057dfb1c017baa649d6b65080279a3c9,forums,topic,6161,9931,0,1457476447,1,"",immediate,1458844770,1,184295
e53ef8494ea29b4b3cbcc0f0aa094fc3,forums,topic,6173,9679,0,1457495969,1,6173,immediate,1485875685,1,184286
406ac23d6bfa1025cb593a3e0646efcc,forums,topic,6175,9476,0,1457515769,1,6175,immediate,1490680875,1,184285
8d629e6bf0ddf8dd2ab467c87bac4ee7,forums,topic,8231,9679,0,1503635496,1,"",immediate,0,1,
820d78a23774f984e2ba269028f23c4a,forums,topic,8177,9679,0,1503635409,1,"",immediate,0,1,
dddc32f4ba2476832c04952b638c7665,forums,topic,8244,9679,0,1503635277,1,"",immediate,0,1,
b60482708fdc0560c2816ef9b8277189,core,member,13367,13366,0,1472809915,1,"",immediate,1473007544,1,
a41cfa9053e9c0de330be0a452edb454,forums,topic,8240,9679,0,1503635229,1,"",immediate,1503637086,1,
ecd04e631ec6170848f6a05c31ef6501,forums,topic,8289,9920,0,1504170857,1,"",immediate,1508011725,1,
653260e62aa18a477ddf4b390ee38a5f,forums,topic,8246,14382,0,1503624460,1,"",immediate,1503754478,1,
0a97aa36dc95f561bb5c3606cc1a1ad0,forums,topic,8240,14382,0,1503623834,1,"",immediate,1503693658,1,
b2c3a3c096a9ca5d12b867914bbee8c1,core,member,14796,14826,0,1503612033,1,"",immediate,1503612552,1,
64cfde883184c428a25fd45fc52d3837,forums,topic,8240,14841,0,1503607204,1,"",immediate,1503693658,1,
52e234869741537de7ff582c5047f55a,forums,topic,8246,14826,0,1503597345,1,"",immediate,1503754478,1,
59cf31cef4bb4774d47cc68ce1ca2a6d,forums,topic,8177,13901,0,1503589525,1,"",weekly,1511054331,1,
bf3dda512877cc022137f66d6aee611a,forums,topic,235,14268,0,1503568878,1,"",immediate,0,1,
06e21a042211ae5c3caa8c24f02afca4,forums,topic,8242,14268,0,1503564425,1,"",immediate,1503835237,1,
8ee929f82a48a67dcd2825ccff211f4d,forums,topic,8276,9626,0,1503952623,1,"",weekly,1510957447,1,
69955df7728713e1d1c145ea5b874e36,forums,topic,8244,14268,0,1503549961,1,"",immediate,1503635276,1,
e45ef047d4c84b198d04ccc060886219,forums,topic,8239,13346,0,1503549716,1,"",immediate,1504167467,1,
e3323a83965a9a2456719bf252fae438,forums,topic,8244,13532,0,1503544678,1,"",immediate,1503635276,1,
28bcb82df5256fb85977873d1813ab27,forums,topic,8244,9626,0,1503540677,1,"",weekly,1510957447,1,
7d2e21c284db42f4dd62fc429e56d740,forums,topic,8239,14382,0,1503537643,1,"",immediate,1504167467,1,
8e9568c74526559fd0183aa9f93df523,forums,topic,5647,9943,0,1457570618,1,"",immediate,1477930404,1,184745
d61dd801d535ba5433edf614e2de2484,forums,topic,8244,14382,0,1503537537,1,"",immediate,1503635276,1,
679a0c1101f4964e9cfe043e62cc0b05,forums,topic,6182,9679,0,1457589375,1,6182,immediate,1464754948,1,184280
d112f7cdbbfbc9fd052f4e43b339ef3e,forums,topic,6042,9679,0,1457754721,1,6042,immediate,1458844770,1,184392
ff9cb4999a5c8bd9c1cc49e4c0c4c2ad,forums,topic,6181,8232,0,1457763289,1,6181,immediate,1458844770,1,
894c4ba99bf5df64a73475c8b34cce50,forums,topic,6191,9626,0,1457806079,1,6191,immediate,1460513313,1,
64e237ec0aa28daba17aa9cd4ac74d1a,forums,topic,6190,8232,0,1457816640,1,6190,immediate,1458844770,1,
0040384c85194b3acdc9bf0ed52a3ac0,forums,topic,6786,13216,0,1469779756,1,"",immediate,1469783430,1,183806
b1c6327feeac98b055ce960bc00d0ed6,forums,topic,8239,9626,0,1503535124,1,"",weekly,1510957447,1,
c6da91fc7f1436fc0130fde11611ab53,forums,topic,8237,14382,0,1503534668,1,"",immediate,1503754196,1,
4b8a7a886c02b17104a83405cabf965f,forums,topic,6485,13259,0,1503531967,1,"",daily,1511158696,1,
726d3ecdea1f283588412fe93cda3f14,forums,topic,8243,14382,0,1503529759,1,"",immediate,1503530756,1,
3b68637c1b7214446d5238b826f3af4d,core,member,85,14291,0,1502151832,1,"",immediate,1511175604,1,
2f86142eeffbbd513f63706285593e79,forums,topic,8157,9679,0,1502154150,1,"",immediate,0,1,
feda8ba3038cb54c973ca0148a51d7c2,core,member,13424,13119,0,1502163969,1,"",immediate,1508455312,1,
86945a4ce0f9b50ee33e525756a83556,forums,topic,4350,14309,0,1502175979,1,"",immediate,1509591706,1,
95d8d11291519fc606c611ddb253b2d5,forums,topic,8166,14382,0,1502198507,1,"",immediate,1502227707,1,
fc36c165a895a093fdcc8efdb55d943a,forums,topic,8175,14700,1,1502205453,0,"",none,0,1,
cd655bc7280962d7fe21cffba6917bcc,forums,topic,6205,9943,0,1458153959,1,"",immediate,1458844770,1,184266
fe84dc7773e26c779ce2ddb88abba399,forums,topic,6009,8232,0,1458185706,1,6009,immediate,1504884117,1,184416
7ed8d55335a0ffcd9ac408f4fb0bfe53,forums,topic,6171,8232,0,1458241871,1,6171,immediate,1459870475,1,184288
3eb8e7d6d07e15985b4cb6e4a4d24d4d,forums,topic,6198,9353,0,1458242593,1,6198,immediate,1458844770,1,184272
e221313315c03f16195beb7b5a567bee,forums,topic,6212,8232,0,1458246868,1,6212,immediate,1458844770,1,184263
25f3143f01b55ac8352ab4dd8186f8ad,forums,topic,6216,9679,0,1458271554,1,6216,immediate,1471085355,1,184260
1382bdd4d9372e8dc5a06275fd439f5f,forums,topic,6217,9353,0,1458316143,1,6217,immediate,1458844770,1,184259
fe69667300ab5232feded2f6899963fa,forums,topic,194,9353,0,1461623564,1,"",immediate,1486834424,1,189416
2b2e51e29b37c9203011637dc583276d,forums,topic,6220,8232,0,1458346339,1,6220,immediate,1458844770,1,184257
200f13e97088492cf6917226ecd4baa2,forums,topic,6171,9679,0,1458431739,1,6171,immediate,1459827731,1,184288
990330937e225f5c640316a8d624f821,forums,topic,6212,168,0,1458478042,1,6212,immediate,1458844770,1,184263
db6ee806d767ebc67d1ff2b086daada8,forums,topic,6222,9353,0,1458479104,1,6222,immediate,1458844770,1,184255
9ccad355ea5162192db497b33d7bbeae,forums,topic,6224,9626,0,1458508277,1,6224,immediate,1459388812,1,184253
03fc7bf8883ba2d233ffec3b102507b1,forums,topic,6194,9705,0,1458510443,1,"",immediate,1485542501,1,184275
4c10411900238673a062878c7ba7a57e,forums,topic,6188,9679,0,1459162750,1,"",immediate,1459380290,1,
ba6076fb5f4f64a2a7e0f180551caa61,forums,topic,6245,9965,0,1459264654,1,"",immediate,1459442817,1,184233
a2536ed89c8244f09c400ac1bbca83d6,forums,topic,6227,9353,0,1459085210,1,"",immediate,1499117654,1,184251
1af44aad1dc30ce3b47b83ef30419d44,forums,topic,6227,9626,0,1459085488,1,"",immediate,1499116315,1,184251
0fb706a7d176c815249165c923a8e748,forums,topic,6230,9353,0,1459098859,1,"",immediate,1460345948,1,184248
743b0fe8ff37939b6905966d2ff02f2a,forums,topic,6228,9353,0,1459099280,1,"",immediate,1482481198,1,184250
966d0fced066c72c7d75d896d3558fb1,forums,topic,6700,9626,0,1468145688,1,"",weekly,1510957447,1,183891
f38bc95a213d607824ace0b4d0215d64,forums,topic,4477,9633,0,1459101907,1,"",immediate,1490321312,1,185840
486ff5057e084bfef6d7283b33e1b0d1,core,member,1,2170,0,1459106828,1,"",immediate,1511213373,1,
7e564095f6919470e3baa3f3dfed57de,core,member,7962,2170,0,1459106837,1,"",immediate,1495572039,1,
1f8813cc5e845d9ee57850d3df60a18d,core,member,2220,2170,0,1459106847,1,"",immediate,1496970385,1,
87b24b7d471378712c2e6b346d28ed65,core,member,958,2170,0,1459106859,1,"",immediate,1505322330,1,
5096c40dc356f6412596d092d13d37b9,forums,topic,6231,9353,0,1459113653,1,"",immediate,1459119779,1,184247
7d28d4584a8e6bafac96b9c988491400,core,member,14125,14349,0,1503641001,1,"",immediate,1511050533,1,
1fdbe49ed4e9cf049d21184157b65e99,forums,topic,6309,10319,0,1459696069,1,"",immediate,1472160151,1,
37bac341805a480ddf61c444c9a86871,forums,topic,6233,9960,0,1459125290,1,"",immediate,1459193997,1,184245
62a872ecdf0edff37f50cc21ef51fbc8,forums,topic,6194,9943,0,1459125382,1,"",immediate,1477388286,1,184275
6bd58b1af8cf5c35709162f1b22a7cf1,forums,topic,8265,14844,0,1503804635,1,"",immediate,1503941143,1,
da9aad011cd92c9d30e26884b7d60824,forums,topic,6301,10083,0,1459638014,1,"",daily,1511158698,1,
a20be5a67460f9c2fe65716eda99214d,forums,topic,8287,14268,0,1504162931,1,"",immediate,0,1,
db7ec6f97218201bbd430c2e2c247124,forums,topic,6171,9353,0,1459179268,1,"",immediate,1459870475,1,184288
bdda02b0c51055c64dfbd9193918a919,forums,topic,8216,13771,0,1503158381,1,"",immediate,1508008027,1,
a75501f82fa7204e80ce2ea080810e54,forums,topic,743,8192,0,1459184345,1,"",immediate,1511212909,1,
826efa6e692a75a2edde133df7b04427,forums,topic,6226,9353,0,1459190692,1,"",immediate,1461882406,1,
75167d3587d321a61a75a9b1cbaee03e,core,member,14350,14300,0,1503120301,1,"",immediate,1503624469,1,
1320722d1757bd1923b0337972326ac8,forums,topic,8204,14382,0,1503126269,1,"",immediate,1503289020,1,
8419ee4204884130b146c062014d868a,forums,topic,6243,9679,0,1459217162,1,"",immediate,0,1,184235
f736cc75159f5f93950e7a89bee054f7,forums,topic,6245,9353,0,1459268625,1,"",immediate,1459658195,1,184233
61b95559cd5dd363d44e1dd651051e3f,forums,topic,6242,9353,0,1459268880,1,"",immediate,1459287715,1,184236
f12efcc08b7b8ed8a0fee2c7c9a3de97,forums,topic,6239,9950,0,1459269258,1,"",weekly,1510952013,1,184239
a0897c126c7ba8e8552a2a1d8df8c189,core,member,9965,505,0,1459283093,1,"",immediate,1479262088,1,
ccc89f627cef45b0040cff356b980b66,core,member,14519,14852,0,1504906728,1,"",immediate,1511165241,1,
bba96a18b64e200f8b563da69da5f416,forums,topic,871,9728,0,1459292164,1,"",immediate,1489716837,1,
b97ebd44ad8982231d92c761d03b14d6,forums,topic,871,9353,0,1459294142,1,"",immediate,1489716837,1,
450f496a7ef596be37452cbed3bbf470,forums,topic,6246,9353,0,1459295016,1,"",immediate,1459614880,1,184232
7cfc9e22b14dd8a9e21608c37a839c96,forums,topic,6188,9353,0,1459295360,1,"",immediate,1459380290,1,
f58d9652ee58d81e658d932e929fc5d9,calendar,event,147,9943,0,1459302529,1,"",immediate,1461172230,1,193855
ca289bcf399298385d15934e5ae79aed,forums,topic,8149,14127,0,1502072198,1,"",immediate,1502112559,1,
4097206ebc59dd563f5dbf8be5737939,forums,topic,8149,14548,0,1502064453,1,"",immediate,1502112559,1,
ca747d89ea99adcb032e158ab59bfefe,forums,topic,8140,13558,0,1502067021,1,"",immediate,1502430316,1,
8efeaf38a6155b19735462b0ddd6a9a6,forums,topic,8149,14382,0,1502068430,1,"",immediate,1502112559,1,
e040ec4b2a6608f8ac12f16f555a8eae,forums,topic,8150,14786,0,1502068972,1,"",immediate,1502663105,1,
3ac7f50aa92a98a1f748860fb4a66b85,forums,topic,5057,13215,0,1488817644,1,"",immediate,0,1,185288
631322bec822e4fda86b06aeeb292348,forums,topic,6255,10083,0,1459373657,1,"",immediate,1459874990,1,184223
e5e57670c726d34fc66325cec52b7d9a,forums,topic,6254,9353,0,1459373830,1,"",immediate,1459391406,1,184224
f0d8dd43257949ff71474f2ab921508a,forums,topic,6255,9353,0,1459374067,1,"",immediate,1459874990,1,184223
7d68dcd44d7cfa69b55ca4d36d20554a,forums,topic,8288,14870,0,1504127718,1,"",immediate,1504216277,1,
9ff0bb96b21877433d7fe3e07125dbf1,forums,topic,6256,9353,0,1459375594,1,"",immediate,1459426496,1,184222
a291751550b3b578b458b4f1485b64c8,forums,topic,6249,10083,0,1459388334,1,"",immediate,1459457955,1,184229
0d533e2578f011687c7ff617ce33c0f5,forums,topic,6224,10083,0,1459388812,1,"",immediate,0,1,184253
d3a36aa4ba3564d9a5efc00ca64b1609,forums,topic,743,10083,0,1459393122,1,"",immediate,1511212909,1,
b2a312635c0c19e58883dd307574d176,forums,topic,5608,10083,0,1459393257,1,"",immediate,0,1,184779
f56d37bf6f947e4bce5a527757311393,forums,topic,6260,10083,0,1459394543,1,"",immediate,1480061229,1,184219
6f34a89c298171c2bd418a0a1c561a16,core,member,7,10083,0,1459394749,1,"",immediate,1500837557,1,
466c6b11dcb7c71d60651cabeaf6e722,forums,topic,6194,10083,0,1459396540,1,"",immediate,1485542501,1,184275
808285972f5d15efd4edba0782f3a9da,forums,topic,6260,9679,0,1459403515,1,"",immediate,1496305432,1,184219
0136cc5c551d6bace79c573841fc084b,forums,topic,416,10083,0,1459427957,1,"",immediate,1511235685,1,
1f86067f3c5a573e9f35220d6e65ab05,forums,topic,6262,9353,0,1459432143,1,"",immediate,1459443431,1,184217
67f5dfd05b669d95de3e63bf57aa0ef2,forums,topic,5786,10083,0,1459432879,1,"",immediate,1500159868,1,
9d9de4e911caa40ab3a5167f754bfa43,forums,topic,6260,9353,0,1459439393,1,"",immediate,1496305432,1,184219
48d8f652d326895748f2843712e44503,forums,topic,6263,9353,0,1459445825,1,"",immediate,1484971530,1,184216
1c067f79bb026f75a63df9d5d64d8d98,forums,topic,6264,9353,0,1459449569,1,"",immediate,1459450343,1,184215
ce890a0411d7ea826b6cfcf06238a258,forums,topic,3751,10083,0,1467129209,0,"",none,0,1,
86fe76182f517e1b668b9acd72264308,forums,topic,1985,10083,0,1459455434,1,"",immediate,1508914129,1,
3b147f4890b507b502350dd221dd3128,forums,topic,6268,10083,0,1459456926,1,"",immediate,1459475438,1,
3723c4ce92ffcb710be09cdf080abdf2,forums,topic,6263,9679,0,1459458326,1,"",immediate,1484971530,1,184216
3d4bfc529b897f4432693e0b6a4403c7,forums,topic,55,9679,0,1459458961,1,"",immediate,1465006241,1,189529
77b719fe699768814a5ccb67e76b74f6,forums,topic,6267,9353,0,1459461539,1,"",immediate,1459510048,1,184212
ae43ad6388ae46ad5b64c5c144389e00,forums,topic,6268,9353,0,1459461728,1,"",immediate,1459475438,1,
b5a7b53b61e8aff6e2aaf6788f033697,forums,topic,6271,10319,0,1459462011,1,"",immediate,1459505231,1,184209
b7945145c54bca1304c1ed8601836378,forums,topic,6269,9353,0,1459462060,1,"",immediate,1459531248,1,184211
4ad1d01651a803ce3ed30cd725442ccb,core,member,9353,10300,0,1459462448,1,"",immediate,1510771307,1,
38f8b5f51046ba4a2717eda1eaf9e690,forums,topic,6265,9976,1,1459470402,0,"",none,0,1,184214
df74b3209662f99916bed65295e4078f,forums,topic,6263,10083,0,1459472801,1,"",immediate,1484971530,1,184216
4b9f429f48b179c5a7488e3f72fed09e,forums,topic,6030,10083,0,1459473997,1,"",immediate,1459532442,1,
39ea48eaf3b1dea1528b9a2be52d9a27,forums,topic,6270,10083,0,1459474442,1,"",immediate,1459485650,1,184210
08e3fc20188fc09419e3fcdd7ce9c5e4,forums,topic,1696,10083,0,1459474758,1,"",immediate,1501111023,1,
dc36a45743d870b85f4d02141c81ab3f,forums,topic,6274,10083,0,1459475949,1,"",immediate,1459485132,1,
28903bff4649812720f687d3c7fd2b05,core,member,2170,10083,0,1459485854,1,"",immediate,1485203967,1,
6d87b131de6537bdfd5603cec1a6dffb,forums,topic,6278,10257,0,1459496680,1,"",immediate,1459899876,1,184206
1c3ce0960e83ffe821d28e26a117c369,forums,topic,6278,9476,0,1459499505,1,"",immediate,1459899876,1,184206
5143439dafb08c84ddfe7913b5bc4ade,forums,topic,6280,9353,0,1459512792,1,"",immediate,1459564473,1,
ee8b4bd78e048e92434d8d5c921e9a14,forums,topic,6194,9661,0,1473209244,1,"",immediate,1485542501,1,184275
8a5b203778f544fe73e9d3a172d658ef,forums,topic,6283,9353,0,1459540188,1,"",immediate,1459865904,1,184202
1408e6942c0236e03fcbb6e64565f270,forums,topic,6282,9353,0,1459523300,1,"",immediate,1459541985,1,184203
3b2b275b5b7d174b0f04b0f8263fb401,forums,topic,49,13308,0,1472863350,1,"",immediate,1511139893,1,
6b2831298e3a59d1b499e86a0c64e7d7,forums,topic,6282,10083,0,1459540429,1,"",immediate,1459541985,1,184203
f3d0edd2f19849f9096a5609987fa554,forums,topic,743,9780,0,1459541769,1,"",immediate,1511212909,1,
f92011864bf98ac48cfad9d0dc3baf60,core,member,7,7508,0,1459546585,1,"",immediate,1500837557,1,
59d333806c33c7e949ad43754e1fd69e,forums,topic,6287,10319,0,1459547217,1,"",immediate,1510373389,1,
891890ff1e92926bfe38bf2dc460561d,forums,topic,49,10083,0,1466494129,0,"",none,0,1,
2fa42c71c87d7bfec8f23de05d1f47da,forums,topic,6287,9353,0,1459550037,1,"",immediate,1510373389,1,
1b4c74e2875eefefe4a9da1dc010afa6,forums,topic,6299,9353,0,1459623280,1,"",immediate,1498000030,1,184197
2a5e975670e961ea3f04d3548f4b4d5a,forums,topic,6300,9353,0,1459624767,1,"",immediate,1459638752,1,
146e28f117628072a30cf6fc8b4797e0,forums,topic,34,10083,0,1473057834,0,"",none,0,1,189546
866570853e7625b294cf078b8156a3d9,forums,topic,6295,10083,0,1459629435,1,"",immediate,1470595014,1,
0c5bafe0e8348df4eaf0b1a68593320e,forums,topic,6293,10083,0,1459629936,1,"",immediate,1460048340,1,
ef57b20c65d6a87d2dbc0504726404f9,forums,topic,6286,10083,0,1459630143,1,"",immediate,1504890177,1,184201
8f56b1ac975e2406a2cc990ad0e0169b,forums,topic,6289,10083,0,1459630622,1,"",immediate,1460072583,1,
212b368257f4b0e18a7b008437dc3243,core,member,13353,14349,0,1503640259,1,"",immediate,1510463749,1,
2bdc8608caf8b46e2a7d360af8bf560f,forums,topic,6303,9353,0,1459638817,1,"",immediate,1459652645,1,
71f913a19eb04328465d29c2ae083234,forums,topic,6291,10083,0,1459639002,1,"",immediate,1460047871,1,
c817989976212e2fdce2a338971fdd92,forums,topic,6298,10083,0,1459641184,1,"",immediate,1459658279,1,184198
1488efca49c26bf5539fbebedbded536,forums,topic,6304,9353,0,1459643648,1,"",immediate,1460073933,1,184196
94323710a26aba4b7a2881c194b70c5e,forums,topic,6305,10083,0,1459644239,1,"",immediate,1460329015,1,
39495dd2682d24ff91c61b7959dd9bef,forums,topic,6291,9679,0,1459652630,1,"",immediate,1460047871,1,
524aab97624c939f27e34c8b0699dfcb,forums,topic,8284,13532,0,1504140426,1,"",immediate,1504287738,1,
46781e661de23e0aa36b19b8695cf184,forums,topic,6227,10083,0,1459664388,1,"",immediate,1499117654,1,184251
532ceb26a8d13352868fb5c2d82eb9a5,forums,topic,6306,10083,0,1459664530,1,"",immediate,1459847147,1,
0367ad591b45b01d23a166fefe1e2861,forums,topic,6307,9353,0,1459677360,1,"",immediate,1459698862,1,
7601f393b19afee0787e985c96d85f84,forums,topic,6305,9353,0,1459681110,1,"",immediate,1460329015,1,
edfe251159c0005941e1fe7e544f8003,forums,topic,34,9690,0,1459690174,0,"",none,0,1,189546
e6a20df7c6dbeab38bf04e5ac647d847,forums,topic,6291,9353,0,1459692218,1,"",immediate,1460047871,1,
b24f1c95559b50e84d646804fbd92f32,forums,topic,6308,10083,0,1459694106,1,"",immediate,1463637088,1,
af881b0d78bdf81f43feee509c9c0e21,forums,topic,6309,9353,0,1459708631,1,"",immediate,1472160151,1,
368a1dbdd57d036edbec26aac1f10ce4,forums,topic,6309,10083,0,1459709670,1,"",immediate,1472160151,1,
64556862533213ed0db8a8677a11084a,core,member,14028,14349,0,1503640226,1,"",immediate,1510841477,1,
7ae3dde538af7707cbfc9a12687ef37b,forums,topic,6312,9679,0,1459719254,1,"",immediate,1460142078,1,184195
02500dd38f80d48851ac57f880fccc4e,forums,topic,8235,14268,0,1503433710,1,"",immediate,1503501540,1,
86fca5db6a0165e2bf803602b7675777,forums,topic,6287,10083,0,1459797039,1,"",immediate,1510373389,1,
547b2086b02720402f21df273afd1b78,forums,topic,6314,9679,0,1459739778,1,"",immediate,1459755877,1,
a2275a992b031898d0068323d0b042a8,forums,topic,6318,9353,0,1459769481,1,"",immediate,1459807943,1,
fbd3b98d28c020b7f665c987d4a5673d,forums,topic,8238,14841,0,1503436023,1,"",immediate,1503641267,1,
d648065ab8ef98d4403168312b8811ae,forums,topic,6315,10083,0,1459778268,1,"",immediate,0,1,
94e5426caee29627b8c300efe414c98a,forums,topic,5786,9583,0,1459780953,1,"",immediate,1467614727,1,
2a0eec4544a9fd2d5f5f715bc2fdd814,forums,topic,6319,9353,0,1459781310,1,"",immediate,1459786401,1,184193
fd70892cc6b9b9762ae210b5b82b7768,forums,topic,871,8192,0,1459783409,1,"",immediate,1489716837,1,
8a64a39a402cba9d7b40f8323a9de36d,forums,topic,871,10083,0,1459794393,1,"",immediate,1489716837,1,
323bd44570272a1e70e514949148253d,forums,topic,6321,9353,0,1459802693,1,"",immediate,1459890006,1,
6af6b114ce6bb718186b8d13eb2c0c3f,forums,topic,6324,9353,0,1459810827,1,"",immediate,1459902669,1,
baa385c49ed9f84e8dd4deff3059db99,forums,topic,6321,10083,0,1459813190,1,"",immediate,1459890006,1,
0ad96b648d60a9651a0827aada4773ca,forums,topic,6320,10083,0,1459815047,1,"",immediate,1487313807,1,
a8acf7f661e142d77e1d8c21b0c3a7fd,core,member,9149,10790,0,1459818373,1,"",immediate,1460246936,1,
41ac8168453a63994e007d990fc6bcda,core,member,7424,10790,0,1459818448,1,"",immediate,1460142078,1,
6bef63ffc1b9b7232b32d96e244454a5,core,member,9876,10790,0,1459820557,1,"",immediate,1460483960,1,
14968d894030b0daa284c2ddb9ed7eb5,forums,topic,6328,9728,0,1459826457,1,"",immediate,1494095980,1,
c525167b4c6d447770bad0db662e9b3b,forums,topic,6328,10083,0,1459854210,1,"",immediate,1494095980,1,
c72b04fdb692f3f1c92da25cd46ef53e,forums,topic,6331,9353,0,1459855686,1,"",immediate,1459931024,1,
2ae195846ce94c266c91ad5c9312b0c4,forums,topic,6329,9353,0,1459856219,1,"",immediate,1460251174,1,
d41a6d04fee828be5acdce83f465a174,core,member,14846,14572,0,1503444807,1,"",immediate,1503505008,1,
34839bd646a66312d038994cb0df529a,forums,topic,6332,9353,0,1459862722,1,"",immediate,1459869613,1,
e7a80dfe9bb8849501e4b0d0d5d58b10,forums,topic,8231,13771,0,1503447277,1,"",immediate,1505163609,1,
e703769f5b3115bfe563997b10bc551a,core,member,9606,14874,0,1510388546,1,"",immediate,1510404825,1,
5a2532aef5e83ada2951f1e18d64f078,forums,topic,6334,9353,0,1459869463,1,"",immediate,1505083409,1,
4774c6110eab249ac26e678ade2123e5,forums,topic,6346,9353,0,1459953419,1,"",immediate,1460122208,1,
a702d41d39c2c2769cd2ee16aef5218f,forums,topic,6337,9353,0,1459881438,1,"",immediate,1459895747,1,
3eef7b3f07c0ae1555a896da55ee0b44,forums,topic,6660,9353,0,1467130302,1,"",immediate,1467710279,1,183931
6f7c7fdb6d3db7c98f689cbbd0e6b384,forums,topic,6341,7424,0,1459900131,1,"",immediate,1460101277,1,184190
731fc262f19df9b90db3a87a2883d323,forums,topic,7286,13771,0,1503447946,1,"",immediate,1511214521,1,
3553adb9312e405fdb06c07795635129,forums,topic,6341,9679,0,1459900735,1,"",immediate,1460101277,1,184190
c9845f082b5c043e4b20d32f544ca8f3,forums,topic,6295,9705,0,1459901117,1,"",immediate,1460191802,1,
43c614622c8df1f7079a7e8f0e856752,forums,topic,6324,7424,0,1459902445,1,"",immediate,1459902669,1,
97541fc144472cbc15ddd4d0bb06feac,core,member,7424,9503,0,1459904601,1,"",immediate,1484121550,1,
3dc02a7a496e8883b017992637e18503,forums,topic,6341,9476,0,1459906492,1,"",immediate,1460101277,1,184190
2a68b32c88aedb78e0ad689b0f282418,forums,topic,8231,9626,0,1503429356,1,"",weekly,1510957447,1,
b9fb11a15a8a48125ad5ded597d6fdbd,forums,topic,6341,9353,0,1459936980,1,"",immediate,1460082137,1,184190
7285a33f7feb3da97cac29e3c8236b5c,forums,topic,6343,9353,0,1459937018,1,"",immediate,0,1,
b4c69065052406a1baf699cb29f9430f,forums,topic,8240,14825,0,1503466599,1,"",immediate,1503693658,1,
c610c087f56db6014ecd05048ebcf31d,forums,topic,6347,9353,0,1459964368,1,"",immediate,1467480191,1,
80cebfa2cebc40a772ff7b81ba44e945,forums,topic,6347,9879,0,1459965189,1,"",immediate,1467480191,1,
6a3591b6f306a170f2967097bd689286,forums,topic,6349,10319,0,1460043331,1,"",immediate,1460117865,1,
7c9e3eb6c7f40f4ed4b57aa336ab8ceb,forums,topic,6352,9679,0,1460053679,1,"",immediate,1460116594,1,184187
86f319b822f41338125d1423134c972d,forums,topic,6352,9353,0,1460054784,1,"",immediate,1460116594,1,184187
ea14738cbfc957c6227cabfdaa6e9e2a,forums,topic,6355,9353,0,1460117722,1,"",immediate,1461135433,1,
72ed4c5674c43285a6a6f838f67e0732,forums,topic,6357,9476,0,1460117792,1,"",immediate,1460198165,1,184183
65216d7de605ee6e66d04f1f228902ca,forums,topic,6349,9353,0,1460117866,1,"",immediate,0,1,
2dcecf168a115414955a305c0d998bec,forums,topic,3100,6260,0,1460119930,1,"",immediate,1475767336,1,186984
e7741cf5e5a4013db46d760e2b78ff9b,forums,topic,6355,9679,0,1460128954,1,"",immediate,1461135433,1,
8f474b15960eb90a06734883a246f484,forums,topic,6358,9353,0,1460140879,1,"",immediate,1460174177,1,184182
