tag_id,tag_aai_lookup,tag_aap_lookup,tag_meta_app,tag_meta_area,tag_meta_id,tag_meta_parent_id,tag_member_id,tag_added,tag_prefix,tag_text
3099,ce8022adb79031eeafccc53c22f68d2d,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5326,88,9304,1435748182,0,War
3100,ce8022adb79031eeafccc53c22f68d2d,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5326,88,9304,1435748182,0,"Middle East"
3101,c9b86abab60155c38a869f3f16c84466,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5327,88,9304,1435772948,0,Nigger
3102,c9b86abab60155c38a869f3f16c84466,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5327,88,9304,1435772948,0,Colorado
3103,c9b86abab60155c38a869f3f16c84466,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5327,88,9304,1435772948,0,Falseflag
3104,c9b86abab60155c38a869f3f16c84466,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5327,88,9304,1435772948,0,Church
3106,f066b6b0544ead7d2113da37d02f12a3,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5328,88,7346,1435879794,0,jews
3107,d532cb539f3fcf20cd10f917ff36ee8c,ec1e957cb0612f18907a44ddceb84fa6,forums,forums,5349,91,9549,1436853939,0,"out guess"
3108,d532cb539f3fcf20cd10f917ff36ee8c,ec1e957cb0612f18907a44ddceb84fa6,forums,forums,5349,91,9549,1436853939,0,saftey
3109,d532cb539f3fcf20cd10f917ff36ee8c,ec1e957cb0612f18907a44ddceb84fa6,forums,forums,5349,91,9549,1436853939,0,"how to hide cp: the ebook"
3110,d532cb539f3fcf20cd10f917ff36ee8c,ec1e957cb0612f18907a44ddceb84fa6,forums,forums,5349,91,9549,1436853939,0,images
3111,d532cb539f3fcf20cd10f917ff36ee8c,ec1e957cb0612f18907a44ddceb84fa6,forums,forums,5349,91,9549,1436853939,0,"hiding files"
3112,601c12dc40ef67fa40d1f685892e294c,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5350,88,7962,1436895538,0,Switzerland
3113,601c12dc40ef67fa40d1f685892e294c,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5350,88,7962,1436895538,0,Olten
3114,601c12dc40ef67fa40d1f685892e294c,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5350,88,7962,1436895538,0,Happening
3115,601c12dc40ef67fa40d1f685892e294c,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5350,88,7962,1436895538,0,explosion
3116,601c12dc40ef67fa40d1f685892e294c,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5350,88,7962,1436895538,0,bomb
3117,601c12dc40ef67fa40d1f685892e294c,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5350,88,7962,1436895538,0,Banks
3118,601c12dc40ef67fa40d1f685892e294c,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5350,88,7962,1436895538,0,Europe
3119,601c12dc40ef67fa40d1f685892e294c,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5350,88,7962,1436895538,0,terror
3120,d6bde404dcf28bc12aed30982cf3d7ea,4fbeb3c9ac442b9608a5a7ee84bd1eb5,forums,forums,5352,13,9240,1436964463,0,russia
3121,d6bde404dcf28bc12aed30982cf3d7ea,4fbeb3c9ac442b9608a5a7ee84bd1eb5,forums,forums,5352,13,9240,1436964463,0,soviet
3122,d6bde404dcf28bc12aed30982cf3d7ea,4fbeb3c9ac442b9608a5a7ee84bd1eb5,forums,forums,5352,13,9240,1436964463,0,empire
3123,d6bde404dcf28bc12aed30982cf3d7ea,4fbeb3c9ac442b9608a5a7ee84bd1eb5,forums,forums,5352,13,9240,1436964463,0,tsar
3124,d6bde404dcf28bc12aed30982cf3d7ea,4fbeb3c9ac442b9608a5a7ee84bd1eb5,forums,forums,5352,13,9240,1436964463,0,stalin
3125,62422b51022d3a53bacdfe61f3a70a24,d63cdc08d52e02e1b82fc40e8377eb77,forums,forums,5355,75,7962,1437056722,0,History
3126,62422b51022d3a53bacdfe61f3a70a24,d63cdc08d52e02e1b82fc40e8377eb77,forums,forums,5355,75,7962,1437056722,0,revolutionarie
3127,62422b51022d3a53bacdfe61f3a70a24,d63cdc08d52e02e1b82fc40e8377eb77,forums,forums,5355,75,7962,1437056722,0,outlaw
3128,62422b51022d3a53bacdfe61f3a70a24,d63cdc08d52e02e1b82fc40e8377eb77,forums,forums,5355,75,7962,1437056722,0,hero
3129,62422b51022d3a53bacdfe61f3a70a24,d63cdc08d52e02e1b82fc40e8377eb77,forums,forums,5355,75,7962,1437056722,0,guerillas
3130,62422b51022d3a53bacdfe61f3a70a24,d63cdc08d52e02e1b82fc40e8377eb77,forums,forums,5355,75,7962,1437056722,0,legends
3131,62422b51022d3a53bacdfe61f3a70a24,d63cdc08d52e02e1b82fc40e8377eb77,forums,forums,5355,75,7962,1437056722,0,myth
3132,62422b51022d3a53bacdfe61f3a70a24,d63cdc08d52e02e1b82fc40e8377eb77,forums,forums,5355,75,7962,1437056722,0,Bandits
3133,62422b51022d3a53bacdfe61f3a70a24,d63cdc08d52e02e1b82fc40e8377eb77,forums,forums,5355,75,7962,1437056722,0,desperadoes
3134,62422b51022d3a53bacdfe61f3a70a24,d63cdc08d52e02e1b82fc40e8377eb77,forums,forums,5355,75,7962,1437056722,0,"gun slinger"
3135,239c413824b5153c15567751a9b9aa52,42127c729dd1871f500f9c583c4a30dd,forums,forums,5397,11,9566,1438206116,0,introduction
3136,0a6fe9b83c22746420fe38e03d2f423f,b67d994a24a6d1ad8aa175650cc083ca,forums,forums,5398,129,7600,1438287437,0,"national action"
3137,4a06315bd53e3f6be169780789f9ed1f,b6621154fb9cb795bd92e49d0a94e780,forums,forums,5399,78,7903,1438290741,0,Jew
3138,4a06315bd53e3f6be169780789f9ed1f,b6621154fb9cb795bd92e49d0a94e780,forums,forums,5399,78,7903,1438290741,0,"fag parade"
3139,e3a79b07e47b71ec71a309e5ecddbcd3,cb12aece5ba4ae61c7d2fbfdd999927b,forums,forums,5401,24,9567,1438379304,0,War
3140,27ba05feb23655516535e1e24495032a,f5643dbbdf7b59799e1df26c96b0d4b3,forums,forums,5416,63,9210,1439279595,0,Falanga
3141,27ba05feb23655516535e1e24495032a,f5643dbbdf7b59799e1df26c96b0d4b3,forums,forums,5416,63,9210,1439279595,0,xportal.pl
3142,3bb21bf811ff01f04adba1ca79ca4261,8bd01b4981b7f7c5f8a67dad89e6fae5,forums,forums,5419,73,9548,1439659459,0,soumi
3143,3bb21bf811ff01f04adba1ca79ca4261,8bd01b4981b7f7c5f8a67dad89e6fae5,forums,forums,5419,73,9548,1439659459,0,sverige
3144,3bb21bf811ff01f04adba1ca79ca4261,8bd01b4981b7f7c5f8a67dad89e6fae5,forums,forums,5419,73,9548,1439659459,0,question
3145,0ec3e347285d7174d5cfc30f849847ac,42127c729dd1871f500f9c583c4a30dd,forums,forums,5424,60,9590,1439841358,0,Introductions
3146,9f6a4af0c8c384b01f8b8b6d5f5b8a19,42127c729dd1871f500f9c583c4a30dd,forums,forums,5439,11,9598,1440489341,0,Intro
3147,9f6a4af0c8c384b01f8b8b6d5f5b8a19,42127c729dd1871f500f9c583c4a30dd,forums,forums,5439,11,9598,1440489341,0,introduction
3149,5a73b32f1f7d5bc03029bd43529c0bb3,42127c729dd1871f500f9c583c4a30dd,forums,forums,5443,11,9595,1440660434,0,Uzbekistan
3150,5a73b32f1f7d5bc03029bd43529c0bb3,42127c729dd1871f500f9c583c4a30dd,forums,forums,5443,11,9595,1440660434,0,Nationalism
3151,5a73b32f1f7d5bc03029bd43529c0bb3,42127c729dd1871f500f9c583c4a30dd,forums,forums,5443,11,9595,1440660434,0,"Aral Sea"
3152,5a73b32f1f7d5bc03029bd43529c0bb3,42127c729dd1871f500f9c583c4a30dd,forums,forums,5443,11,9595,1440660434,0,"Anthrax Island"
3153,5a73b32f1f7d5bc03029bd43529c0bb3,42127c729dd1871f500f9c583c4a30dd,forums,forums,5443,11,9595,1440660434,0,"Soviet oppression"
3154,5a73b32f1f7d5bc03029bd43529c0bb3,42127c729dd1871f500f9c583c4a30dd,forums,forums,5443,11,9595,1440660434,0,"Stalin is Bad for my People"
3155,5a73b32f1f7d5bc03029bd43529c0bb3,42127c729dd1871f500f9c583c4a30dd,forums,forums,5443,11,9595,1440660434,0,"Turkestan Legion"
3156,5a73b32f1f7d5bc03029bd43529c0bb3,42127c729dd1871f500f9c583c4a30dd,forums,forums,5443,11,9595,1440660434,0,"Baymirza Hayit"
3157,5a73b32f1f7d5bc03029bd43529c0bb3,42127c729dd1871f500f9c583c4a30dd,forums,forums,5443,11,9595,1440660434,0,"Mustafa Chokaev"
3158,5a73b32f1f7d5bc03029bd43529c0bb3,42127c729dd1871f500f9c583c4a30dd,forums,forums,5443,11,9595,1440660434,0,Vozrozhdeniya
3159,b8d32c202529161ebde2eed7f2fab07f,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5447,88,6113,1440697736,0,"World Media Rights"
3160,b8d32c202529161ebde2eed7f2fab07f,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5447,88,6113,1440697736,0,"American Heroes Channel"
3161,b8d32c202529161ebde2eed7f2fab07f,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5447,88,6113,1440697736,0,"Discovery Communications"
3172,5f49b8cfedd51fdda1a7095606cbe830,3366103b0c7aba03ee4008371da7d31d,forums,forums,5453,100,9393,1440817825,0,"New Right"
3215,d7f1bb37046c2fd8823c07f80f9c1537,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5469,88,9584,1441210357,0,Iceland
3216,d7f1bb37046c2fd8823c07f80f9c1537,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5469,88,9584,1441210357,0,Jewry
3217,d7f1bb37046c2fd8823c07f80f9c1537,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5469,88,9584,1441210357,0,International
3218,d7f1bb37046c2fd8823c07f80f9c1537,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5469,88,9584,1441210357,0,Multiculturalism
3219,d7f1bb37046c2fd8823c07f80f9c1537,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5469,88,9584,1441210357,0,Refugees
3220,37c5d79ee26e075a4e71bc0477d41989,ec1e957cb0612f18907a44ddceb84fa6,forums,forums,5474,91,9174,1441299908,0,PGP
3221,37c5d79ee26e075a4e71bc0477d41989,ec1e957cb0612f18907a44ddceb84fa6,forums,forums,5474,91,9174,1441299908,0,Security
3222,37c5d79ee26e075a4e71bc0477d41989,ec1e957cb0612f18907a44ddceb84fa6,forums,forums,5474,91,9174,1441299908,0,Computers
3223,27a15625f8ce209320edb088150100f2,4fbeb3c9ac442b9608a5a7ee84bd1eb5,forums,forums,5477,12,9610,1441436489,0,gaming
3224,27a15625f8ce209320edb088150100f2,4fbeb3c9ac442b9608a5a7ee84bd1eb5,forums,forums,5477,12,9610,1441436489,0,psn
3225,27a15625f8ce209320edb088150100f2,4fbeb3c9ac442b9608a5a7ee84bd1eb5,forums,forums,5477,12,9610,1441436489,0,ps3
3226,27a15625f8ce209320edb088150100f2,4fbeb3c9ac442b9608a5a7ee84bd1eb5,forums,forums,5477,12,9610,1441436489,0,xbox
3227,27a15625f8ce209320edb088150100f2,4fbeb3c9ac442b9608a5a7ee84bd1eb5,forums,forums,5477,12,9610,1441436489,0,live
3228,27a15625f8ce209320edb088150100f2,4fbeb3c9ac442b9608a5a7ee84bd1eb5,forums,forums,5477,12,9610,1441436489,0,social
3229,27a15625f8ce209320edb088150100f2,4fbeb3c9ac442b9608a5a7ee84bd1eb5,forums,forums,5477,12,9610,1441436489,0,add
3230,27a15625f8ce209320edb088150100f2,4fbeb3c9ac442b9608a5a7ee84bd1eb5,forums,forums,5477,12,9610,1441436489,0,shooting
3231,27a15625f8ce209320edb088150100f2,4fbeb3c9ac442b9608a5a7ee84bd1eb5,forums,forums,5477,12,9610,1441436489,0,fighting
3240,eeb5c1978a94842ea4f0e78ff6e16d7d,392954b32badb6c290375476eaf494ce,forums,forums,5450,171,2170,1441586632,0,politics
3241,eeb5c1978a94842ea4f0e78ff6e16d7d,392954b32badb6c290375476eaf494ce,forums,forums,5450,171,2170,1441586632,0,usa
3242,eeb5c1978a94842ea4f0e78ff6e16d7d,392954b32badb6c290375476eaf494ce,forums,forums,5450,171,2170,1441586632,0,money
3243,eeb5c1978a94842ea4f0e78ff6e16d7d,392954b32badb6c290375476eaf494ce,forums,forums,5450,171,2170,1441586632,0,"federal reserve"
3244,eeb5c1978a94842ea4f0e78ff6e16d7d,392954b32badb6c290375476eaf494ce,forums,forums,5450,171,2170,1441586632,0,congress
3245,eeb5c1978a94842ea4f0e78ff6e16d7d,392954b32badb6c290375476eaf494ce,forums,forums,5450,171,2170,1441586632,0,elections
3246,eeb5c1978a94842ea4f0e78ff6e16d7d,392954b32badb6c290375476eaf494ce,forums,forums,5450,171,2170,1441586632,0,"wealth inequality"
3247,eeb5c1978a94842ea4f0e78ff6e16d7d,392954b32badb6c290375476eaf494ce,forums,forums,5450,171,2170,1441586632,0,"national socialism"
3248,e41993f67934014b03b4efd5e6b31efc,768091c8b4997507baae7331c1335d16,forums,forums,5483,93,9610,1441651497,0,humour
3249,e41993f67934014b03b4efd5e6b31efc,768091c8b4997507baae7331c1335d16,forums,forums,5483,93,9610,1441651497,0,comedy
3250,e41993f67934014b03b4efd5e6b31efc,768091c8b4997507baae7331c1335d16,forums,forums,5483,93,9610,1441651497,0,funny
3251,6f0c364096251201f11acd17322e227d,b475efb500f6079448ab7572479f3f80,forums,forums,5491,87,7962,1442141435,0,Dover
3252,6f0c364096251201f11acd17322e227d,b475efb500f6079448ab7572479f3f80,forums,forums,5491,87,7962,1442141435,0,UK
3253,6f0c364096251201f11acd17322e227d,b475efb500f6079448ab7572479f3f80,forums,forums,5491,87,7962,1442141435,0,Invasion
3254,6f0c364096251201f11acd17322e227d,b475efb500f6079448ab7572479f3f80,forums,forums,5491,87,7962,1442141435,0,Demonstration
3255,6f0c364096251201f11acd17322e227d,b475efb500f6079448ab7572479f3f80,forums,forums,5491,87,7962,1442141435,0,Antifa
3256,6f0c364096251201f11acd17322e227d,b475efb500f6079448ab7572479f3f80,forums,forums,5491,87,7962,1442141435,0,Confrontation
3257,6f0c364096251201f11acd17322e227d,b475efb500f6079448ab7572479f3f80,forums,forums,5491,87,7962,1442141435,0,Fight
3258,21a6510988c853b45dd7a897d610f7c6,760bfb32764543e68d2a53fa6c06fb42,forums,forums,5493,82,7481,1442158905,0,Memes
3259,21a6510988c853b45dd7a897d610f7c6,760bfb32764543e68d2a53fa6c06fb42,forums,forums,5493,82,7481,1442158905,0,"Epic Maymays"
3260,21a6510988c853b45dd7a897d610f7c6,760bfb32764543e68d2a53fa6c06fb42,forums,forums,5493,82,7481,1442158905,0,Dank
3261,21a6510988c853b45dd7a897d610f7c6,760bfb32764543e68d2a53fa6c06fb42,forums,forums,5493,82,7481,1442158905,0,Ebin
3262,21a6510988c853b45dd7a897d610f7c6,760bfb32764543e68d2a53fa6c06fb42,forums,forums,5493,82,7481,1442158905,0,Pepe
3263,21a6510988c853b45dd7a897d610f7c6,760bfb32764543e68d2a53fa6c06fb42,forums,forums,5493,82,7481,1442158905,0,Wojak
3264,21a6510988c853b45dd7a897d610f7c6,760bfb32764543e68d2a53fa6c06fb42,forums,forums,5493,82,7481,1442158905,0,"tfw no gf"
3265,d80993f630f13ab21620b2bcc22abf72,42127c729dd1871f500f9c583c4a30dd,forums,forums,5500,11,9628,1442255210,0,Introduction
3266,d80993f630f13ab21620b2bcc22abf72,42127c729dd1871f500f9c583c4a30dd,forums,forums,5500,11,9628,1442255210,0,fascism
3267,1ac8c3f7424caef81165a0f8cf915b30,51e586932d12f91c6a2e9f3c4c56b455,forums,forums,5504,39,9304,1442336235,0,Ireland
3268,1ac8c3f7424caef81165a0f8cf915b30,51e586932d12f91c6a2e9f3c4c56b455,forums,forums,5504,39,9304,1442336235,0,Celtic
3269,1ac8c3f7424caef81165a0f8cf915b30,51e586932d12f91c6a2e9f3c4c56b455,forums,forums,5504,39,9304,1442336235,0,Celts
3270,bab8f750cfc806e33b31d3b9c1eac00f,7c94a3a975bf63dfc177592884fd065c,forums,forums,5506,151,9288,1442348990,0,Serbian
3271,bab8f750cfc806e33b31d3b9c1eac00f,7c94a3a975bf63dfc177592884fd065c,forums,forums,5506,151,9288,1442348990,0,Volunteer
3272,bab8f750cfc806e33b31d3b9c1eac00f,7c94a3a975bf63dfc177592884fd065c,forums,forums,5506,151,9288,1442348990,0,Corps
3275,9f1a4d832f7e01480718637911af03b4,08d18e875adb94d5a4102169ab887bfe,forums,forums,5516,76,9304,1442609916,0,Columbia
3276,9f1a4d832f7e01480718637911af03b4,08d18e875adb94d5a4102169ab887bfe,forums,forums,5516,76,9304,1442609916,0,"National Socialist"
3277,677d96785b70bbc56e71d2a27aa4178e,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5519,88,7424,1442621076,0,"planned parenthood"
3278,677d96785b70bbc56e71d2a27aa4178e,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5519,88,7424,1442621076,0,"United States"
3279,677d96785b70bbc56e71d2a27aa4178e,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5519,88,7424,1442621076,0,Abortion
3280,677d96785b70bbc56e71d2a27aa4178e,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5519,88,7424,1442621076,0,"Birth Control"
3281,677d96785b70bbc56e71d2a27aa4178e,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5519,88,7424,1442621076,0,Feminism
3282,677d96785b70bbc56e71d2a27aa4178e,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5519,88,7424,1442621076,0,REKT
3287,e6528a6fb5d4a64dbf0f86fb2d275ce7,5cd24805bcfe1b5bb39ca113a66dcb44,forums,forums,5540,130,9304,1442867090,0,Greece
3288,e6528a6fb5d4a64dbf0f86fb2d275ce7,5cd24805bcfe1b5bb39ca113a66dcb44,forums,forums,5540,130,9304,1442867090,0,"Golden Dawn"
3289,e6528a6fb5d4a64dbf0f86fb2d275ce7,5cd24805bcfe1b5bb39ca113a66dcb44,forums,forums,5540,130,9304,1442867090,0,GD
3290,e6528a6fb5d4a64dbf0f86fb2d275ce7,5cd24805bcfe1b5bb39ca113a66dcb44,forums,forums,5540,130,9304,1442867090,0,"National Socialism"
3291,f5a720542c9f34bf9c5adde09bb62f5b,d63cdc08d52e02e1b82fc40e8377eb77,forums,forums,5541,75,9304,1442903043,0,Ireland
3292,f5a720542c9f34bf9c5adde09bb62f5b,d63cdc08d52e02e1b82fc40e8377eb77,forums,forums,5541,75,9304,1442903043,0,Celtic
3293,f5a720542c9f34bf9c5adde09bb62f5b,d63cdc08d52e02e1b82fc40e8377eb77,forums,forums,5541,75,9304,1442903043,0,Blueshirt
3294,2d6e401b1103b9f6fe428ad0a4fc0cbe,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5553,88,7760,1442950405,0,Refugee
3295,2d6e401b1103b9f6fe428ad0a4fc0cbe,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5553,88,7760,1442950405,0,Hungarian
3296,2d6e401b1103b9f6fe428ad0a4fc0cbe,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5553,88,7760,1442950405,0,Terrorist
3297,937545483c1a49c2c5aef7564da3d3f8,42127c729dd1871f500f9c583c4a30dd,forums,forums,5558,11,9655,1442967080,0,introduction
3300,86f7ba7e3e02d8903787160cf6b5fa8a,b475efb500f6079448ab7572479f3f80,forums,forums,5562,87,7481,1442979599,0,FN
3301,86f7ba7e3e02d8903787160cf6b5fa8a,b475efb500f6079448ab7572479f3f80,forums,forums,5562,87,7481,1442979599,0,Shills
3302,ab9c02bf25f23136fc52fab572dcf7e0,c007e8beb8c024b7af6f65df74d9b70a,forums,forums,5563,101,7962,1443008603,0,Truth
3303,ab9c02bf25f23136fc52fab572dcf7e0,c007e8beb8c024b7af6f65df74d9b70a,forums,forums,5563,101,7962,1443008603,0,Precepts
3304,ab9c02bf25f23136fc52fab572dcf7e0,c007e8beb8c024b7af6f65df74d9b70a,forums,forums,5563,101,7962,1443008603,0,"David Lane"
3305,ab9c02bf25f23136fc52fab572dcf7e0,c007e8beb8c024b7af6f65df74d9b70a,forums,forums,5563,101,7962,1443008603,0,88
3306,ab9c02bf25f23136fc52fab572dcf7e0,c007e8beb8c024b7af6f65df74d9b70a,forums,forums,5563,101,7962,1443008603,0,14
3307,ab9c02bf25f23136fc52fab572dcf7e0,c007e8beb8c024b7af6f65df74d9b70a,forums,forums,5563,101,7962,1443008603,0,Race
3308,ab9c02bf25f23136fc52fab572dcf7e0,c007e8beb8c024b7af6f65df74d9b70a,forums,forums,5563,101,7962,1443008603,0,Folk
3309,ab9c02bf25f23136fc52fab572dcf7e0,c007e8beb8c024b7af6f65df74d9b70a,forums,forums,5563,101,7962,1443008603,0,People
3310,ab9c02bf25f23136fc52fab572dcf7e0,c007e8beb8c024b7af6f65df74d9b70a,forums,forums,5563,101,7962,1443008603,0,Survival
3311,ab9c02bf25f23136fc52fab572dcf7e0,c007e8beb8c024b7af6f65df74d9b70a,forums,forums,5563,101,7962,1443008603,0,Holy
3312,59a4045ce7128ea99862161585249174,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5564,88,9478,1443037246,0,holohoax
3313,59a4045ce7128ea99862161585249174,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5564,88,9478,1443037246,0,gassing
3314,59a4045ce7128ea99862161585249174,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5564,88,9478,1443037246,0,jews
3315,59a4045ce7128ea99862161585249174,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5564,88,9478,1443037246,0,"evil hitler"
3316,59a4045ce7128ea99862161585249174,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5564,88,9478,1443037246,0,"6 billion"
3317,618762fcf6cf81592c18194c5688e097,42127c729dd1871f500f9c583c4a30dd,forums,forums,5575,11,9633,1443130630,0,introduction
3318,ad70ed4b6ef58555c20cfc8ed1296b2d,652894f9fbf4e40ad44724b0464fd8d6,forums,forums,5576,62,6322,1443133293,0,Yugoslavia
3319,ad70ed4b6ef58555c20cfc8ed1296b2d,652894f9fbf4e40ad44724b0464fd8d6,forums,forums,5576,62,6322,1443133293,0,Serbia
3320,ad70ed4b6ef58555c20cfc8ed1296b2d,652894f9fbf4e40ad44724b0464fd8d6,forums,forums,5576,62,6322,1443133293,0,Albania
3321,ad70ed4b6ef58555c20cfc8ed1296b2d,652894f9fbf4e40ad44724b0464fd8d6,forums,forums,5576,62,6322,1443133293,0,Kosovo
3322,ad70ed4b6ef58555c20cfc8ed1296b2d,652894f9fbf4e40ad44724b0464fd8d6,forums,forums,5576,62,6322,1443133293,0,Documentary
3323,fdf82040e46df5a571f79a279351e3f8,652894f9fbf4e40ad44724b0464fd8d6,forums,forums,5577,62,6322,1443133554,0,Albania
3324,fdf82040e46df5a571f79a279351e3f8,652894f9fbf4e40ad44724b0464fd8d6,forums,forums,5577,62,6322,1443133554,0,History
3330,6931ff91dcef9b4bef1b7c6ec11c9d36,0c4b9f6a19410620a6620a24c2bf4d49,forums,forums,5584,84,9288,1443223896,0,telegony
3331,60b7bfcba392a7d4b03ecfb675ccb9c2,d9ae086a9a55a762dc5713a90c32b6f5,forums,forums,5593,83,7760,1443371189,0,Electronic
3332,60b7bfcba392a7d4b03ecfb675ccb9c2,d9ae086a9a55a762dc5713a90c32b6f5,forums,forums,5593,83,7760,1443371189,0,Music
3333,60b7bfcba392a7d4b03ecfb675ccb9c2,d9ae086a9a55a762dc5713a90c32b6f5,forums,forums,5593,83,7760,1443371189,0,House
3334,60b7bfcba392a7d4b03ecfb675ccb9c2,d9ae086a9a55a762dc5713a90c32b6f5,forums,forums,5593,83,7760,1443371189,0,Dance
3335,60b7bfcba392a7d4b03ecfb675ccb9c2,d9ae086a9a55a762dc5713a90c32b6f5,forums,forums,5593,83,7760,1443371189,0,Degenerate
3336,7fc3663a71edfef95ca1730bcb2fd244,4dcbbb0357b98e8c89f88023c5dc5554,forums,forums,5594,107,6168,1443379170,0,"Madison Grant"
3349,3ab46ce6e367c5642dd7c76bb384201a,0c4b9f6a19410620a6620a24c2bf4d49,forums,forums,5598,84,9267,1443441212,0,Shitskinvasion
3350,3ab46ce6e367c5642dd7c76bb384201a,0c4b9f6a19410620a6620a24c2bf4d49,forums,forums,5598,84,9267,1443441212,0,sharia
3351,3ab46ce6e367c5642dd7c76bb384201a,0c4b9f6a19410620a6620a24c2bf4d49,forums,forums,5598,84,9267,1443441212,0,immigrants
3352,48db942400168e85a6b068ba2ee7115e,0c4b9f6a19410620a6620a24c2bf4d49,forums,forums,5599,84,9267,1443448575,0,race
3362,6d4287dfef18b7b70581e7a65c59b9c3,42127c729dd1871f500f9c583c4a30dd,forums,forums,5604,11,9652,1443491537,0,"Southern United States"
3363,6d4287dfef18b7b70581e7a65c59b9c3,42127c729dd1871f500f9c583c4a30dd,forums,forums,5604,11,9652,1443491537,0,Dixie
3364,6d4287dfef18b7b70581e7a65c59b9c3,42127c729dd1871f500f9c583c4a30dd,forums,forums,5604,11,9652,1443491537,0,Mississippi
3365,61fc6ff1f94afeefd19ab134fcefe6ab,4fbeb3c9ac442b9608a5a7ee84bd1eb5,forums,forums,5456,12,1,1443531782,0,Reminder
3366,61fc6ff1f94afeefd19ab134fcefe6ab,4fbeb3c9ac442b9608a5a7ee84bd1eb5,forums,forums,5456,12,1,1443531782,0,truth
3367,61fc6ff1f94afeefd19ab134fcefe6ab,4fbeb3c9ac442b9608a5a7ee84bd1eb5,forums,forums,5456,12,1,1443531782,0,Purpose
3368,61fc6ff1f94afeefd19ab134fcefe6ab,4fbeb3c9ac442b9608a5a7ee84bd1eb5,forums,forums,5456,12,1,1443531782,0,Life
3369,61fc6ff1f94afeefd19ab134fcefe6ab,4fbeb3c9ac442b9608a5a7ee84bd1eb5,forums,forums,5456,12,1,1443531782,0,Meaning
3370,61fc6ff1f94afeefd19ab134fcefe6ab,4fbeb3c9ac442b9608a5a7ee84bd1eb5,forums,forums,5456,12,1,1443531782,0,Objective
3371,61fc6ff1f94afeefd19ab134fcefe6ab,4fbeb3c9ac442b9608a5a7ee84bd1eb5,forums,forums,5456,12,1,1443531782,0,Mission
3372,61fc6ff1f94afeefd19ab134fcefe6ab,4fbeb3c9ac442b9608a5a7ee84bd1eb5,forums,forums,5456,12,1,1443531782,0,Truth
3373,fbaf9a919a8f9374ce1c5786fdb67dd3,42127c729dd1871f500f9c583c4a30dd,forums,forums,5609,11,9666,1443634769,0,Introduction
3374,d4d668dd50c18ce6ced1b09a6884801e,652894f9fbf4e40ad44724b0464fd8d6,forums,forums,5610,62,9654,1443666945,0,Japan
3375,36d3f6180e1b7208319115dabbf494ac,652894f9fbf4e40ad44724b0464fd8d6,forums,forums,5611,62,9654,1443669633,0,Germany
3376,36d3f6180e1b7208319115dabbf494ac,652894f9fbf4e40ad44724b0464fd8d6,forums,forums,5611,62,9654,1443669633,0,"Germanic peoples"
3380,ddfd9688ab2a0045fb256cd7092aa740,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5616,88,7481,1443725816,0,shooting
3384,56608dae0a415f556bc81564fa91b3e3,440309933a075c9c4939812e73d36907,forums,forums,5621,135,9655,1443980269,0,German
3385,56608dae0a415f556bc81564fa91b3e3,440309933a075c9c4939812e73d36907,forums,forums,5621,135,9655,1443980269,0,Empire
3386,56608dae0a415f556bc81564fa91b3e3,440309933a075c9c4939812e73d36907,forums,forums,5621,135,9655,1443980269,0,Germanism
